Lambda_Diff,Distance
1.2,4319.578
0.08,4716.373
1.968,5115.766
2.416,5517.193
1.008,5920.24
0.2,5160.5
3.728,6324.598
4.968,6730.03
0.032,2259.116
0.056,2061.537
0.072,1933.322
0.016,1888.65
0.392,1933.322
0.32,2061.537
0.768,2259.116
0.288,5177.016
0.272,2509.73
0.936,2799.17
0.552,3116.638
0.944,3454.414
0.8,3807.097
1.336,4170.908
1.904,4543.173
0.2,4921.975
1.784,5305.915
2.808,5693.952
0.608,5226.251
2.152,6085.303
3.944,6479.367
4.992,6875.679
3.696,7273.967
0.288,5307.294
0.768,5418.718
0.688,5804.725
0.64,5558.697
0.56,5725.137
1.08,5915.804
0.304,6128.438
0.912,6360.836
0.984,6610.914
0.52,6876.744
1.048,7156.57
1.096,7448.815
0.704,7752.075
0.688,5790.0
2.528,8065.108
3.304,8386.819
1.936,8716.327
0.592,4697.41
0.096,4605.648
0.2,4549.702
0.008,4530.9
0.208,4549.702
0.624,4605.648
0.48,4697.41
0.416,5804.725
0.048,4822.945
0.672,4979.7
0.464,5164.832
0.488,5375.41
0.696,5608.569
0.784,5861.615
1.04,6132.086
0.512,6417.78
1.832,6716.754
1.96,7027.314
0.752,5848.678
0.816,7347.991
2.552,7677.516
3.552,8014.8
2.496,8358.986
0.696,4093.596
0.4,3987.964
0.064,3923.22
0.28,3901.4
0.112,3923.22
0.664,3987.964
0.776,5921.208
0.176,4093.596
0.368,4237.059
0.712,4414.666
0.48,4622.484
0.6,4856.635
0.976,5113.503
0.712,5389.842
1.112,5682.811
0.544,5989.972
1.08,6309.251
1.216,6021.283
1.432,6638.901
0.576,6977.452
1.744,7323.669
2.488,8035.205
0.288,3498.755
0.136,3374.554
0.072,3297.789
0.512,3271.8
0.216,3297.789
1.296,6147.557
0.048,3374.554
0.032,3498.755
0.112,3665.573
0.856,3869.5
0.304,4105.01
0.56,4366.996
0.568,4650.986
0.76,4953.196
1.224,5270.493
0.376,5600.314
0.264,413.2
0.336,826.4
0.304,1239.6
0.28,1652.8
0.472,2066.0
0.056,5921.208
3.888,8481.704
0.248,2479.2
0.16,2892.4
1.008,3305.6
1.056,3718.8
0.2,4132.0
1.808,4545.2
2.544,4958.4
2.008,5371.6
3.68,5784.8
4.496,6198.0
1.688,8788.253
3.832,6611.3
1.288,1768.62
0.392,1390.28
0.04,1038.849
0.816,752.997
0.008,629.5
0.288,752.997
0.024,1038.849
0.072,1390.28
0.128,1768.62
1.064,5418.718
0.192,2159.775
0.984,2557.871
0.744,2960.109
0.736,3365.005
0.808,3771.703
0.376,4179.676
2.08,4588.585
2.24,4998.2
1.776,5408.36
3.104,5818.95
0.928,5307.294
4.56,6229.886
3.568,6641.202
0.896,2077.759
0.008,1766.902
0.024,1506.078
0.736,1325.167
0.304,1259.1
0.6,1325.167
0.072,1506.078
0.216,1766.902
0.04,5226.251
0.4,2077.759
0.376,2419.44
0.32,2780.605
0.544,3154.57
0.6,3537.276
1.088,3926.169
0.032,4319.578
1.856,4716.373
2.304,5115.766
0.896,5517.193
0.312,5177.016
3.616,5920.24
4.856,6324.598
0.144,2509.73
0.168,2259.116
0.184,2061.537
0.128,1933.322
0.28,1888.65
0.208,1933.322
0.656,2061.537
0.176,5160.5
0.16,2259.116
0.824,2509.73
0.44,2799.17
0.832,3116.638
0.688,3454.414
1.224,3807.097
1.792,4170.908
0.088,4543.173
1.672,4921.975
2.696,5305.915
0.496,5177.016
2.04,5693.952
3.832,6085.303
4.88,6479.367
3.584,6875.775
0.176,5226.251
0.656,5307.294
0.576,5848.678
0.528,5418.718
0.448,5558.697
0.968,5725.137
0.192,5915.804
0.8,6128.438
0.872,6360.836
0.632,6610.914
0.936,6876.744
0.984,7156.57
0.592,7448.815
0.576,5804.725
2.416,7752.075
3.192,8065.108
1.824,8386.897
0.704,4822.945
0.208,4697.41
0.088,4605.648
0.12,4549.702
0.096,4530.9
0.512,4549.702
0.368,4605.648
0.304,5790.0
0.064,4697.41
0.56,4822.945
0.352,4979.7
0.376,5164.832
0.584,5375.41
0.672,5608.569
0.928,5861.615
0.624,6132.086
1.72,6417.78
1.848,6716.754
0.64,5804.725
0.704,7027.314
2.44,7347.991
3.44,7677.516
2.384,8014.883
0.808,4237.059
0.512,4093.596
0.176,3987.964
0.392,3923.22
0.0,3901.4
0.552,3923.22
0.664,5848.678
0.288,3987.964
0.256,4093.596
0.6,4237.059
0.368,4414.666
0.488,4622.484
0.864,4856.635
0.6,5113.503
1.0,5389.842
0.656,5682.811
0.968,5989.972
1.104,5921.208
1.32,6309.251
0.464,6638.901
1.632,6977.452
2.376,7676.601
0.4,3665.573
0.248,3498.755
0.04,3374.554
0.624,3297.789
0.328,3271.8
1.184,6021.283
0.064,3297.789
0.08,3374.554
0.224,3498.755
0.744,3665.573
0.192,3869.5
0.448,4105.01
0.456,4366.996
0.648,4650.986
1.112,4953.196
0.488,5270.493
0.6,413.2
0.568,826.4
0.544,1239.6
0.736,1652.8
0.208,6021.283
4.152,8184.62
0.512,2066.0
0.424,2479.2
1.272,2892.4
1.32,3305.6
0.464,3718.8
2.072,4132.0
2.808,4545.2
2.272,4958.4
3.944,5371.6
4.76,5784.8
1.952,8481.777
4.096,6198.1
1.024,2159.775
0.128,1768.62
0.224,1390.28
0.552,1038.849
0.272,752.997
0.552,629.5
0.24,752.997
0.336,1038.849
0.392,1390.28
0.8,5558.697
0.456,1768.62
1.248,2159.775
1.008,2557.871
1.0,2960.109
1.072,3365.005
0.112,3771.703
2.344,4179.676
2.504,4588.585
2.04,4998.2
3.368,5408.36
0.664,5418.718
4.824,5818.95
3.832,6229.985
0.632,2419.44
0.272,2077.759
0.288,1766.902
0.472,1506.078
0.04,1325.167
0.864,1259.1
0.192,1325.167
0.48,1506.078
0.224,5307.294
0.664,1766.902
0.64,2077.759
0.584,2419.44
0.808,2780.605
0.864,3154.57
1.352,3537.276
0.232,3926.169
2.12,4319.578
2.568,4716.373
1.16,5115.766
0.048,5226.251
3.88,5517.193
5.12,5920.24
0.12,2799.17
0.096,2509.73
0.08,2259.116
0.136,2061.537
0.544,1933.322
0.472,1888.65
0.92,1933.322
0.44,5177.016
0.424,2061.537
1.088,2259.116
0.704,2509.73
1.096,2799.17
0.952,3116.638
1.488,3454.414
2.056,3807.097
0.352,4170.908
1.936,4543.173
2.96,4921.975
0.76,5160.5
2.304,5305.915
4.096,5693.952
5.144,6085.303
3.848,6479.463
0.44,5177.016
0.92,5226.251
0.84,5921.208
0.792,5307.294
0.712,5418.718
1.232,5558.697
0.456,5725.137
1.064,5915.804
1.136,6128.438
0.368,6360.836
1.2,6610.914
1.248,6876.744
0.856,7156.57
0.84,5848.678
2.68,7448.815
3.456,7752.075
2.088,8065.185
0.44,4979.7
0.056,4822.945
0.352,4697.41
0.144,4605.648
0.36,4549.702
0.776,4530.9
0.632,4549.702
0.568,5804.725
0.2,4605.648
0.824,4697.41
0.616,4822.945
0.64,4979.7
0.848,5164.832
0.936,5375.41
1.192,5608.569
0.36,5861.615
1.984,6132.086
2.112,6417.78
0.904,5790.0
0.968,6716.754
2.704,7027.314
3.704,7347.991
2.648,7677.597
0.544,4414.666
0.248,4237.059
0.088,4093.596
0.128,3987.964
0.264,3923.22
0.816,3901.4
0.928,5804.725
0.024,3923.22
0.52,3987.964
0.864,4093.596
0.632,4237.059
0.752,4414.666
1.128,4622.484
0.864,4856.635
1.264,5113.503
0.392,5389.842
1.232,5682.811
1.368,5848.678
1.584,5989.972
0.728,6309.251
1.896,6638.901
2.64,7323.754
0.136,3869.5
0.016,3665.573
0.224,3498.755
0.36,3374.554
0.064,3297.789
1.448,5921.208
0.2,3271.8
0.184,3297.789
0.04,3374.554
1.008,3498.755
0.456,3665.573
0.712,3869.5
0.72,4105.01
0.912,4366.996
1.376,4650.986
0.224,4953.196
0.032,413.2
0.056,826.4
0.136,1239.6
0.392,6147.557
3.552,7897.986
0.088,1652.8
0.176,2066.0
0.672,2479.2
0.72,2892.4
0.136,3305.6
1.472,3718.8
2.208,4132.0
1.672,4545.2
3.344,4958.4
4.16,5371.6
1.352,8184.691
3.496,5784.9
1.624,2557.871
0.728,2159.775
0.376,1768.62
1.152,1390.28
0.328,1038.849
0.048,752.997
0.36,629.5
0.264,752.997
0.208,1038.849
1.4,5725.137
0.144,1390.28
0.648,1768.62
0.408,2159.775
0.4,2557.871
0.472,2960.109
0.712,3365.005
1.744,3771.703
1.904,4179.676
1.44,4588.585
2.768,4998.2
1.264,5558.697
4.224,5408.36
3.232,5819.05
1.232,2780.605
0.328,2419.44
0.312,2077.759
1.072,1766.902
0.64,1506.078
0.264,1325.167
0.408,1259.1
0.12,1325.167
0.376,5418.718
0.064,1506.078
0.04,1766.902
0.016,2077.759
0.208,2419.44
0.264,2780.605
0.752,3154.57
0.368,3537.276
1.52,3926.169
1.968,4319.578
0.56,4716.373
0.648,5307.294
3.28,5115.766
4.52,5517.193
0.48,3116.638
0.504,2799.17
0.52,2509.73
0.464,2259.116
0.056,2061.537
0.128,1933.322
0.32,1888.65
0.16,5226.251
0.176,1933.322
0.488,2061.537
0.104,2259.116
0.496,2509.73
0.352,2799.17
0.888,3116.638
1.456,3454.414
0.248,3807.097
1.336,4170.908
2.36,4543.173
0.16,5177.016
1.704,4921.975
3.496,5305.915
4.544,5693.952
3.248,6085.398
0.16,5160.5
0.32,5177.016
0.24,6021.283
0.192,5226.251
0.112,5307.294
0.632,5418.718
0.144,5558.697
0.464,5725.137
0.536,5915.804
0.968,6128.438
0.6,6360.836
0.648,6610.914
0.256,6876.744
0.24,5921.208
2.08,7156.57
2.856,7448.815
1.488,7752.15
1.04,5164.832
0.544,4979.7
0.248,4822.945
0.456,4697.41
0.24,4605.648
0.176,4549.702
0.032,4530.9
0.032,5848.678
0.4,4549.702
0.224,4605.648
0.016,4697.41
0.04,4822.945
0.248,4979.7
0.336,5164.832
0.592,5375.41
0.96,5608.569
1.384,5861.615
1.512,6132.086
0.304,5804.725
0.368,6417.78
2.104,6716.754
3.104,7027.314
2.048,7348.069
1.144,4622.484
0.848,4414.666
0.512,4237.059
0.728,4093.596
0.336,3987.964
0.216,3923.22
0.328,5790.0
0.624,3901.4
0.08,3923.22
0.264,3987.964
0.032,4093.596
0.152,4237.059
0.528,4414.666
0.264,4622.484
0.664,4856.635
0.992,5113.503
0.632,5389.842
0.768,5804.725
0.984,5682.811
0.128,5989.972
1.296,6309.251
2.04,6977.535
0.736,4105.01
0.584,3869.5
0.376,3665.573
0.96,3498.755
0.664,3374.554
0.848,5848.678
0.4,3297.789
0.416,3271.8
0.56,3297.789
0.408,3374.554
0.144,3498.755
0.112,3665.573
0.12,3869.5
0.312,4105.01
0.776,4366.996
0.824,4650.986
0.024,413.2
0.168,826.4
0.36,6298.455
3.584,7622.98
0.056,1239.6
0.144,1652.8
0.704,2066.0
0.752,2479.2
0.104,2892.4
1.504,3305.6
2.24,3718.8
1.704,4132.0
3.376,4545.2
4.192,4958.4
1.384,7898.054
3.528,5371.7
1.592,2960.109
0.696,2557.871
0.344,2159.775
1.12,1768.62
0.296,1390.28
0.016,1038.849
0.328,752.997
0.232,629.5
0.176,752.997
1.368,5915.804
0.112,1038.849
0.68,1390.28
0.44,1768.62
0.432,2159.775
0.504,2557.871
0.68,2960.109
1.776,3365.005
1.936,3771.703
1.472,4179.676
2.8,4588.585
1.232,5725.137
4.256,4998.2
3.264,5408.459
1.2,3154.57
0.296,2780.605
0.28,2419.44
1.04,2077.759
0.608,1766.902
0.296,1506.078
0.376,1325.167
0.088,1259.1
0.344,5558.697
0.096,1325.167
0.072,1506.078
0.016,1766.902
0.24,2077.759
0.296,2419.44
0.784,2780.605
0.336,3154.57
1.552,3537.276
2.0,3926.169
0.592,4319.578
0.616,5418.718
3.312,4716.373
4.552,5115.766
0.448,3454.414
0.472,3116.638
0.488,2799.17
0.432,2509.73
0.024,2259.116
0.096,2061.537
0.352,1933.322
0.128,5307.294
0.144,1888.65
0.52,1933.322
0.136,2061.537
0.528,2259.116
0.384,2509.73
0.92,2799.17
1.488,3116.638
0.216,3454.414
1.368,3807.097
2.392,4170.908
0.192,5226.251
1.736,4543.173
3.528,4921.975
4.576,5305.915
3.28,5694.046
0.128,5177.016
0.352,5160.5
0.272,6147.557
0.224,5177.016
0.144,5226.251
0.664,5307.294
0.112,5418.718
0.496,5558.697
0.568,5725.137
0.936,5915.804
0.632,6128.438
0.68,6360.836
0.288,6610.914
0.272,6021.283
2.112,6876.744
2.888,7156.57
1.52,7448.887
1.008,5375.41
0.512,5164.832
0.216,4979.7
0.424,4822.945
0.208,4697.41
0.208,4605.648
0.064,4549.702
0.0,5921.208
0.368,4530.9
0.256,4549.702
0.048,4605.648
0.072,4697.41
0.28,4822.945
0.368,4979.7
0.624,5164.832
0.928,5375.41
1.416,5608.569
1.544,5861.615
0.336,5848.678
0.4,6132.086
2.136,6417.78
3.136,6716.754
2.08,7027.39
1.112,4856.635
0.816,4622.484
0.48,4414.666
0.696,4237.059
0.304,4093.596
0.248,3987.964
0.36,5804.725
0.592,3923.22
0.048,3901.4
0.296,3923.22
0.064,3987.964
0.184,4093.596
0.56,4237.059
0.296,4414.666
0.696,4622.484
0.96,4856.635
0.664,5113.503
0.8,5790.0
1.016,5389.842
0.16,5682.811
1.328,5989.972
2.072,6638.982
0.704,4366.996
0.552,4105.01
0.344,3869.5
0.928,3665.573
0.632,3498.755
0.88,5804.725
0.368,3374.554
0.384,3297.789
0.528,3271.8
0.44,3297.789
0.112,3374.554
0.144,3498.755
0.152,3665.573
0.344,3869.5
0.808,4105.01
0.792,4366.996
0.192,413.2
0.336,6472.254
3.608,7360.906
0.032,826.4
0.12,1239.6
0.728,1652.8
0.776,2066.0
0.08,2479.2
1.528,2892.4
2.264,3305.6
1.728,3718.8
3.4,4132.0
4.216,4545.2
1.408,7623.045
3.552,4958.5
1.568,3365.005
0.672,2960.109
0.32,2557.871
1.096,2159.775
0.272,1768.62
0.008,1390.28
0.304,1038.849
0.208,752.997
0.152,629.5
1.344,6128.438
0.088,752.997
0.704,1038.849
0.464,1390.28
0.456,1768.62
0.528,2159.775
0.656,2557.871
1.8,2960.109
1.96,3365.005
1.496,3771.703
2.824,4179.676
1.208,5915.804
4.28,4588.585
3.288,4998.299
1.176,3537.276
0.272,3154.57
0.256,2780.605
1.016,2419.44
0.584,2077.759
0.32,1766.902
0.352,1506.078
0.064,1325.167
0.32,5725.137
0.12,1259.1
0.096,1325.167
0.04,1506.078
0.264,1766.902
0.32,2077.759
0.808,2419.44
0.312,2780.605
1.576,3154.57
2.024,3537.276
0.616,3926.169
0.592,5558.697
3.336,4319.578
4.576,4716.373
0.424,3807.097
0.448,3454.414
0.464,3116.638
0.408,2799.17
0.0,2509.73
0.072,2259.116
0.376,2061.537
0.104,5418.718
0.12,1933.322
0.544,1888.65
0.16,1933.322
0.552,2061.537
0.408,2259.116
0.944,2509.73
1.512,2799.17
0.192,3116.638
1.392,3454.414
2.416,3807.097
0.216,5307.294
1.76,4170.908
3.552,4543.173
4.6,4921.975
3.304,5306.008
0.104,5226.251
0.376,5177.016
0.296,6298.455
0.248,5160.5
0.168,5177.016
0.688,5226.251
0.088,5307.294
0.52,5418.718
0.592,5558.697
0.912,5725.137
0.656,5915.804
0.704,6128.438
0.312,6360.836
0.296,6147.557
2.136,6610.914
2.912,6876.744
1.544,7156.639
0.984,5608.569
0.488,5375.41
0.192,5164.832
0.4,4979.7
0.184,4822.945
0.232,4697.41
0.088,4605.648
0.024,6021.283
0.344,4549.702
0.28,4530.9
0.072,4549.702
0.096,4605.648
0.304,4697.41
0.392,4822.945
0.648,4979.7
0.904,5164.832
1.44,5375.41
1.568,5608.569
0.36,5921.208
0.424,5861.615
2.16,6132.086
3.16,6417.78
2.104,6716.828
1.088,5113.503
0.792,4856.635
0.456,4622.484
0.672,4414.666
0.28,4237.059
0.272,4093.596
0.384,5848.678
0.568,3987.964
0.024,3923.22
0.32,3901.4
0.088,3923.22
0.208,3987.964
0.584,4093.596
0.32,4237.059
0.72,4414.666
0.936,4622.484
0.688,4856.635
0.824,5804.725
1.04,5113.503
0.184,5389.842
1.352,5682.811
2.096,6309.33
0.68,4650.986
0.528,4366.996
0.32,4105.01
0.904,3869.5
0.608,3665.573
0.904,5790.0
0.344,3498.755
0.36,3374.554
0.504,3297.789
0.464,3271.8
0.088,3297.789
0.168,3374.554
0.176,3498.755
0.368,3665.573
0.832,3869.5
0.768,4105.01
0.528,6667.165
3.416,7113.194
0.224,413.2
0.312,826.4
0.536,1239.6
0.584,1652.8
0.272,2066.0
1.336,2479.2
2.072,2892.4
1.536,3305.6
3.208,3718.8
4.024,4132.0
1.216,7360.968
3.36,4545.3
1.76,3771.703
0.864,3365.005
0.512,2960.109
1.288,2557.871
0.464,2159.775
0.184,1768.62
0.496,1390.28
0.4,1038.849
0.344,752.997
1.536,6360.836
0.28,629.5
0.512,752.997
0.272,1038.849
0.264,1390.28
0.336,1768.62
0.848,2159.775
1.608,2557.871
1.768,2960.109
1.304,3365.005
2.632,3771.703
1.4,6128.438
4.088,4179.676
3.096,4588.684
1.368,3926.169
0.464,3537.276
0.448,3154.57
1.208,2780.605
0.776,2419.44
0.128,2077.759
0.544,1766.902
0.256,1506.078
0.512,5915.804
0.072,1325.167
0.096,1259.1
0.152,1325.167
0.072,1506.078
0.128,1766.902
0.616,2077.759
0.504,2419.44
1.384,2780.605
1.832,3154.57
0.424,3537.276
0.784,5725.137
3.144,3926.169
4.384,4319.578
0.616,4170.908
0.64,3807.097
0.656,3454.414
0.6,3116.638
0.192,2799.17
0.264,2509.73
0.184,2259.116
0.296,5558.697
0.312,2061.537
0.352,1933.322
0.032,1888.65
0.36,1933.322
0.216,2061.537
0.752,2259.116
1.32,2509.73
0.384,2799.17
1.2,3116.638
2.224,3454.414
0.024,5418.718
1.568,3807.097
3.36,4170.908
4.408,4543.173
3.112,4922.068
0.296,5307.294
0.184,5226.251
0.104,6472.254
0.056,5177.016
0.024,5160.5
0.496,5177.016
0.28,5226.251
0.328,5307.294
0.4,5418.718
1.104,5558.697
0.464,5725.137
0.512,5915.804
0.12,6128.438
0.104,6298.455
1.944,6360.836
2.72,6610.914
1.352,6876.81
1.176,5861.615
0.68,5608.569
0.384,5375.41
0.592,5164.832
0.376,4979.7
0.04,4822.945
0.104,4697.41
0.168,6147.557
0.536,4605.648
0.088,4549.702
0.12,4530.9
0.096,4549.702
0.112,4605.648
0.2,4697.41
0.456,4822.945
1.096,4979.7
1.248,5164.832
1.376,5375.41
0.168,6021.283
0.232,5608.569
1.968,5861.615
2.968,6132.086
1.912,6417.851
1.28,5389.842
0.984,5113.503
0.648,4856.635
0.864,4622.484
0.472,4414.666
0.08,4237.059
0.192,5921.208
0.76,4093.596
0.216,3987.964
0.128,3923.22
0.104,3901.4
0.016,3923.22
0.392,3987.964
0.128,4093.596
0.528,4237.059
1.128,4414.666
0.496,4622.484
0.632,5848.678
0.848,4856.635
0.008,5113.503
1.16,5389.842
1.904,5990.048
0.872,4953.196
0.72,4650.986
0.512,4366.996
1.096,4105.01
0.8,3869.5
0.712,5804.725
0.536,3665.573
0.552,3498.755
0.696,3374.554
0.272,3297.789
0.28,3271.8
0.024,3297.789
0.016,3374.554
0.176,3498.755
0.64,3665.573
0.96,3869.5
3.944,7437.6
0.304,6881.393
0.216,7113.194
1.064,7360.906
1.112,7622.98
0.256,7897.986
1.864,8184.62
2.6,8481.704
2.064,8788.178
3.736,9103.093
4.552,9425.603
1.744,7850.9
3.888,9755.036
1.232,6432.784
0.336,6419.5
0.016,6432.784
0.76,6472.474
0.064,6538.088
0.344,6628.856
0.032,6743.763
0.128,6881.6
0.184,7041.02
1.008,752.997
0.248,7220.594
1.04,7418.858
0.8,7634.357
0.792,7865.674
0.864,8111.456
0.32,8370.428
2.136,8641.406
2.296,8923.294
1.832,9215.093
3.16,9515.891
0.872,629.5
4.616,9824.86
3.624,10141.332
0.84,7061.2
0.064,7049.1
0.08,7061.2
0.68,7097.376
0.248,7157.263
0.656,7240.273
0.016,7345.622
0.272,7472.365
0.016,752.997
0.456,7619.435
0.432,7785.679
0.376,7969.899
0.6,8170.877
0.656,8387.41
1.144,8618.326
0.024,8862.499
1.912,9118.866
2.36,9386.427
0.952,9664.252
0.256,1038.849
3.672,9951.483
4.912,10247.327
0.088,7689.759
0.112,7678.65
0.128,7689.759
0.072,7722.992
0.336,7778.064
0.264,7854.515
0.712,7951.731
0.232,1390.28
0.216,8068.959
0.88,8205.342
0.496,8359.944
0.888,8531.772
0.744,8719.81
1.28,8923.032
1.848,9140.426
0.144,9371.006
1.728,9613.822
2.752,9867.972
0.552,1768.62
2.096,10132.602
3.888,10406.914
4.936,10690.162
3.64,10981.726
0.232,2159.775
0.712,2557.871
0.632,413.2
0.584,2960.109
0.504,3365.005
1.024,3771.703
0.248,4179.676
0.856,4588.585
0.928,4998.2
0.576,5408.36
0.992,5818.95
1.04,6229.886
0.648,6641.102
0.632,826.4
2.472,7052.55
3.248,7464.192
1.88,7876.097
0.648,1325.167
0.152,1259.1
0.144,1325.167
0.064,1506.078
0.152,1766.902
0.568,2077.759
0.424,2419.44
0.36,1239.6
0.008,2780.605
0.616,3154.57
0.408,3537.276
0.432,3926.169
0.64,4319.578
0.728,4716.373
0.984,5115.766
0.568,5517.193
1.776,5920.24
1.904,6324.598
0.696,1652.8
0.76,6730.03
2.496,7136.353
3.496,7543.423
2.44,7951.224
0.752,1933.273
0.456,1888.6
0.12,1933.273
0.336,2061.491
0.056,2259.075
0.608,2509.693
0.72,2066.0
0.232,2799.137
0.312,3116.608
0.656,3454.387
0.424,3807.073
0.544,4170.885
0.92,4543.152
0.656,4921.956
1.056,5305.897
0.6,5693.935
1.024,6085.287
1.16,2479.2
1.376,6479.353
0.52,6875.665
1.688,7273.858
2.432,8074.865
0.344,2551.875
0.192,2518.2
0.016,2551.875
0.568,2650.334
0.272,2806.767
1.24,2892.4
0.008,3012.155
0.024,3257.251
0.168,3533.803
0.8,3835.011
0.248,4155.517
0.504,4491.192
0.512,4838.88
0.704,5196.169
1.168,5561.21
0.432,5932.573
3.64,6881.393
3.728,6667.165
2.88,6472.254
2.832,6298.455
3.688,6147.557
2.08,6021.283
1.344,5921.208
1.88,5848.678
0.208,5804.725
0.608,5790.0
2.2,413.3
0.056,5804.732
5.176,10141.254
4.28,9824.86
3.928,9515.891
4.704,9215.093
3.88,8923.294
3.6,8641.406
3.912,8370.428
3.816,8111.456
3.76,7865.674
4.952,7875.997
3.696,7634.357
2.904,7418.858
3.144,7220.594
3.152,7041.02
3.08,6881.6
4.264,6743.763
1.808,6628.856
1.648,6538.088
2.112,6472.474
0.784,6432.784
4.816,7464.192
0.672,6419.5
0.32,6432.791
4.784,10551.06
3.88,10247.327
3.864,9951.483
4.624,9664.252
4.192,9386.427
3.288,9118.866
3.96,8862.499
3.672,8618.326
3.928,7052.55
3.488,8387.41
3.512,8170.877
3.568,7969.899
3.344,7785.679
3.288,7619.435
2.8,7472.365
3.92,7345.622
2.032,7240.273
1.584,7157.263
2.992,7097.376
4.2,6641.102
0.272,7061.2
0.968,7049.1
4.032,10981.654
4.056,10690.162
4.072,10406.914
4.016,10132.602
3.608,9867.972
3.68,9613.822
3.232,9371.006
3.712,6229.886
3.728,9140.426
3.064,8923.032
3.448,8719.81
3.056,8531.772
3.2,8359.944
2.664,8205.342
2.096,8068.959
3.8,7951.731
2.216,7854.515
1.192,7778.064
3.392,5818.95
1.848,7722.992
0.056,7689.759
0.992,7678.65
0.304,7689.765
3.712,5408.36
3.232,4998.2
3.312,7024.4
3.36,4588.585
3.44,4179.676
2.92,3771.703
3.696,3365.005
3.088,2960.109
3.016,2557.871
4.52,2159.775
2.952,1768.62
2.904,1390.28
3.296,1038.849
3.312,6611.2
1.472,752.997
0.696,629.5
2.064,753.052
4.592,7951.125
4.096,7543.423
3.8,7136.353
4.008,6730.03
3.792,6324.598
3.376,5920.24
3.52,5517.193
3.584,6198.0
3.952,5115.766
3.328,4716.373
3.536,4319.578
3.512,3926.169
3.304,3537.276
3.216,3154.57
2.96,2780.605
4.512,2419.44
2.168,2077.759
2.04,1766.902
3.248,5784.8
3.184,1506.078
1.448,1325.167
0.448,1259.1
1.504,1325.198
4.696,8074.768
4.4,7673.637
4.064,7273.858
4.28,6875.665
3.888,6479.353
3.336,6085.287
3.224,5371.6
4.176,5693.935
3.632,5305.897
3.288,4921.956
3.52,4543.152
3.4,4170.885
3.024,3807.073
3.288,3454.387
2.888,3116.608
4.544,2799.137
2.92,2509.693
2.784,4958.4
2.568,2259.075
3.424,2061.491
2.256,1933.273
1.512,1933.294
4.288,8244.78
4.136,7852.339
3.928,7462.14
4.512,7074.553
4.216,6690.033
2.704,4545.2
3.952,6309.14
3.968,5932.573
4.112,5561.21
3.144,5196.169
3.696,4838.88
3.44,4491.192
3.432,4155.517
3.24,3835.011
2.776,3533.803
4.376,3257.251
0.088,413.2
0.76,826.4
0.808,1239.6
0.048,1652.8
1.56,2066.0
2.296,2479.2
1.76,2892.4
3.432,3305.6
4.248,3718.8
1.44,7113.252
3.584,4132.1
1.536,4179.676
0.64,3771.703
0.288,3365.005
1.064,2960.109
0.24,2557.871
0.04,2159.775
0.272,1768.62
0.176,1390.28
0.12,1038.849
1.312,6610.914
0.056,752.997
0.736,629.5
0.496,752.997
0.488,1038.849
0.56,1390.28
0.624,1768.62
1.832,2159.775
1.992,2557.871
1.528,2960.109
2.856,3365.005
1.176,6360.836
4.312,3771.703
3.32,4179.775
1.144,4319.578
0.24,3926.169
0.224,3537.276
0.984,3154.57
0.552,2780.605
0.352,2419.44
0.32,2077.759
0.032,1766.902
0.288,6128.438
0.152,1506.078
0.128,1325.167
0.072,1259.1
0.296,1325.167
0.352,1506.078
0.84,1766.902
0.28,2077.759
1.608,2419.44
2.056,2780.605
0.648,3154.57
0.56,5915.804
3.368,3537.276
4.608,3926.169
0.392,4543.173
0.416,4170.908
0.432,3807.097
0.376,3454.414
0.032,3116.638
0.04,2799.17
0.408,2509.73
0.072,5725.137
0.088,2259.116
0.576,2061.537
0.192,1933.322
0.584,1888.65
0.44,1933.322
0.976,2061.537
1.544,2259.116
0.16,2509.73
1.424,2799.17
2.448,3116.638
0.248,5558.697
1.792,3454.414
3.584,3807.097
4.632,4170.908
3.336,4543.264
0.072,5418.718
0.408,5307.294
0.328,6667.165
0.28,5226.251
0.2,5177.016
0.72,5160.5
0.056,5177.016
0.552,5226.251
0.624,5307.294
0.88,5418.718
0.688,5558.697
0.736,5725.137
0.344,5915.804
0.328,6472.254
2.168,6128.438
2.944,6360.836
1.576,6610.977
0.952,6132.086
0.456,5861.615
0.16,5608.569
0.368,5375.41
0.152,5164.832
0.264,4979.7
0.12,4822.945
0.056,6298.455
0.312,4697.41
0.312,4605.648
0.104,4549.702
0.128,4530.9
0.336,4549.702
0.424,4605.648
0.68,4697.41
0.872,4822.945
1.472,4979.7
1.6,5164.832
0.392,6147.557
0.456,5375.41
2.192,5608.569
3.192,5861.615
2.136,6132.153
1.056,5682.811
0.76,5389.842
0.424,5113.503
0.64,4856.635
0.248,4622.484
0.304,4414.666
0.416,6021.283
0.536,4237.059
0.008,4093.596
0.352,3987.964
0.12,3923.22
0.24,3901.4
0.616,3923.22
0.352,3987.964
0.752,4093.596
0.904,4237.059
0.72,4414.666
0.856,5921.208
1.072,4622.484
0.216,4856.635
1.384,5113.503
2.128,5682.884
0.648,5270.493
0.496,4953.196
0.288,4650.986
0.872,4366.996
0.576,4105.01
0.936,5848.678
0.312,3869.5
0.328,3665.573
0.472,3498.755
0.496,3374.554
0.056,3297.789
0.2,3271.8
0.208,3297.789
0.4,3374.554
0.864,3498.755
0.736,3665.573
0.848,413.2
