Distance,Qfactor_Diff,ER_Diff
2419.466,878.791,0.431
3154.59,877.041,1.361
3537.294,2.0,1.484
3926.185,5.182,0.215
5848.678,1948.313,3.072
4319.593,2.273,0.482
4716.387,1944.758,2.523
5115.778,740.659,2.238
5517.302,1941.369,4.194
3412.102,2.227,0.723
3069.673,877.391,0.868
2746.783,1947.369,2.852
2451.165,2.136,0.434
2193.871,1952.035,3.589
1989.824,873.341,2.584
5804.725,876.841,0.801
1856.663,1954.591,2.654
1810.1,878.691,0.064
1856.663,2.045,0.711
1989.824,1953.313,3.112
2193.871,1953.035,1.63
2451.165,875.891,0.179
2746.783,877.691,0.781
3069.673,1948.646,2.932
3412.102,1951.869,4.24
3768.747,872.991,3.739
5790.0,878.041,2.715
4135.932,5.045,0.559
4511.085,875.741,1.899
4892.372,872.141,2.239
5278.465,868.941,3.658
5668.476,1940.869,1.437
6743.763,875.891,0.125
5804.725,877.991,4.485
5848.678,1947.702,0.815
5921.208,875.641,2.235
6021.283,1951.091,3.17
6147.557,880.341,0.254
6298.455,1950.869,3.622
6472.254,883.741,2.617
6667.165,878.891,1.131
6881.393,1954.313,4.258
7113.194,1958.035,4.039
6628.856,875.691,0.456
7360.906,878.691,3.533
7622.98,1946.758,2.469
7898.054,1953.813,2.911
5915.717,2.091,2.322
5725.047,3290.778,3.388
5558.605,1948.813,3.353
5418.623,2.182,0.511
5307.197,878.691,0.836
5226.152,878.191,1.525
5176.916,0.045,2.943
6538.088,873.741,0.67
5160.4,877.991,1.1
5176.916,878.441,2.542
5226.152,879.341,0.194
5307.197,877.841,0.472
5418.623,1951.535,0.362
5558.605,0.182,0.994
5725.047,880.641,1.653
5915.717,880.441,1.496
6128.354,878.141,0.128
6360.755,877.091,1.942
6472.474,2.682,1.091
6610.836,877.991,0.563
6876.669,876.541,2.971
7156.498,873.991,0.879
7448.818,1950.924,1.495
5375.41,2.455,0.684
5164.832,876.441,0.637
4979.7,1883.945,4.434
4822.945,878.341,0.025
4697.41,877.691,0.741
4605.648,877.291,2.506
6432.784,1946.535,1.596
4549.702,880.141,0.881
4530.9,733.284,2.955
4549.702,876.191,1.536
4605.648,877.591,1.887
4697.41,1953.48,3.945
4822.945,1.091,4.039
5164.832,0.955,0.962
5375.41,882.041,2.291
5608.569,1.955,0.134
6419.5,2.318,0.724
6132.086,2.682,0.565
6716.754,874.291,0.455
7027.39,2.773,2.365
4856.554,2.591,1.283
4622.399,733.117,3.822
4414.578,1948.091,3.052
4236.967,878.191,1.646
4093.501,877.491,0.406
6432.784,1947.924,2.422
3987.866,878.091,1.772
3923.121,878.941,3.284
3901.3,878.141,0.273
3923.121,0.318,2.988
3987.866,0.273,1.206
4093.501,877.291,0.169
4236.967,877.941,1.996
4414.578,876.941,1.079
4622.399,878.141,0.168
7220.594,1.6,0.107
6432.784,2.1,0.354
4856.554,1.95,1.438
5113.427,0.9,1.529
5389.769,1609.283,5.051
5682.743,3.9,1.269
5989.907,6.75,1.266
6309.268,4.8,0.478
4607.582,878.177,5.637
4320.74,880.677,3.529
4055.767,1073.606,0.094
3817.22,0.9,1.461
6472.474,1.2,1.508
3610.341,1.7,1.684
3440.846,2.75,2.679
3314.476,1.55,1.613
3236.286,0.15,1.151
3209.8,1077.828,0.353
3236.286,1077.106,0.612
3314.476,0.55,1.173
3440.846,1073.994,2.718
3610.341,0.1,1.427
3817.22,878.132,3.13
6538.088,0.75,1.613
4055.767,1.8,2.595
4320.74,879.723,3.208
4607.582,1071.55,0.142
4912.463,3.3,0.022
5232.231,1614.992,4.636
5564.32,884.45,3.62
5906.737,7.4,1.764
4193.379,2.3,0.879
3876.004,878.086,2.439
3578.249,1.6,1.705
6628.856,879.45,0.646
3305.418,0.1,0.125
3064.177,1073.161,0.175
2862.523,0.4,1.012
2709.312,1077.161,0.054
2613.076,0.6,0.485
2580.2,2.05,0.115
2613.076,1072.272,0.655
2862.523,2.25,0.167
3064.177,0.7,0.376
6743.763,1.4,0.024
3305.418,1.4,1.235
3578.249,1074.55,0.098
3876.004,3.65,4.029
4193.379,2.8,0.563
4526.246,2.3,2.224
4871.433,1615.783,3.312
5226.497,9.35,0.71
5589.647,1617.033,6.267
3838.207,0.3,0.5
3488.67,0.25,0.148
6881.6,1076.828,3.035
3154.564,2.75,1.168
2841.337,0.85,2.737
2556.675,878.586,2.963
2311.157,1.8,2.632
2118.437,0.9,0.98
1993.884,1609.908,4.67
1950.6,877.859,3.068
1993.884,877.495,2.071
2118.437,1073.661,2.049
2311.157,1076.606,1.399
7041.02,0.5,0.892
2556.675,1611.158,3.363
2841.337,878.359,3.393
3154.564,1073.717,1.231
3488.67,5.5,0.074
3838.207,3.7,1.474
4199.323,879.586,2.082
4569.274,7.0,2.151
4946.078,1059.606,1.912
5328.373,2402.862,2.689
3559.817,880.223,3.262
7220.594,0.55,2.805
3179.824,878.677,4.602
2809.224,0.3,3.275
2452.277,0.55,3.802
2115.905,2.05,1.034
1811.605,1.7,1.23
1558.282,1074.328,2.103
1384.211,1075.439,0.328
1321.1,1074.606,0.523
1384.211,877.223,3.313
1558.282,1074.606,1.414
7418.858,878.95,4.108
1811.605,877.132,3.587
2115.905,1072.494,1.393
2452.277,1072.383,1.235
2809.224,0.75,1.019
3179.824,5.4,0.367
3559.817,884.132,3.352
3946.489,882.632,1.081
4338.056,1062.494,0.099
4733.302,13.65,0.685
5131.474,9.95,2.545
7634.357,1074.383,1.563
3365.005,879.632,3.095
2960.109,0.35,2.533
2557.871,1072.05,0.061
2159.775,877.859,4.149
1768.62,877.723,2.256
1390.28,1072.439,0.599
1038.849,1.5,0.18
752.997,877.268,3.673
629.5,0.0,1.102
752.997,879.632,2.051
7041.02,3.55,2.401
7865.674,1069.439,0.752
1038.849,0.5,2.735
1390.28,1.55,0.52
1768.62,878.086,3.429
2159.775,1.25,2.294
2557.871,1612.908,4.674
2960.109,882.541,1.851
3365.005,4.75,0.401
3771.703,882.859,5.544
4179.676,9.85,1.255
4588.585,887.632,3.43
8111.517,0.95,1.476
4998.299,1065.217,1.63
3305.6,0.55,0.479
2892.4,0.35,1.56
2479.2,1071.328,1.407
2066.0,0.05,1.727
1652.8,0.3,0.15
1239.6,1073.606,1.684
826.4,0.9,2.595
413.2,878.041,1.923
6667.165,0.55,1.381
413.2,0.25,1.914
826.4,0.4,1.149
1239.6,0.2,0.679
1652.8,1.85,0.968
2066.0,1611.45,4.773
2479.2,879.314,0.147
2892.4,1072.161,2.237
3305.6,5.55,1.187
3718.8,2233.912,6.681
4132.0,9.6,0.016
6472.254,879.405,3.755
4545.2,889.041,2.142
4958.5,10.9,0.227
3365.024,1073.939,0.087
2960.131,1075.606,1.321
2557.895,0.3,0.078
2159.804,0.3,1.343
1768.656,1074.439,1.564
1390.325,1.3,0.08
1038.91,0.65,1.202
753.081,0.5,1.83
6298.455,879.586,3.397
629.6,0.85,0.403
753.081,1074.772,2.338
1038.91,1075.05,1.74
1390.325,0.2,2.355
1768.656,1.9,0.257
2159.804,1073.939,1.06
2557.895,1074.883,0.832
2960.131,2.7,1.682
3365.024,3.45,0.444
3771.72,3.45,3.584
6147.557,1076.439,1.823
4179.691,1062.272,1.165
4588.599,13.35,0.592
4998.312,10.35,2.185
3537.294,1071.717,1.198
3154.59,1071.772,1.522
2780.628,1070.272,0.803
2419.466,0.4,1.046
2077.789,1611.283,4.627
1766.937,1071.606,0.954
1506.119,1.25,1.364
6021.283,1068.606,0.091
1325.214,1610.95,4.021
1259.15,878.632,3.485
1506.119,1610.783,6.56
1766.937,1071.217,0.855
2077.789,0.75,2.354
2780.628,1.0,0.562
3154.59,880.041,3.408
3537.294,883.223,1.708
5921.208,1070.272,1.149
3926.185,880.314,1.441
4319.593,1066.717,0.6
4716.387,1618.7,4.161
5115.875,1063.328,2.271
3768.747,880.268,2.646
3412.102,0.65,1.055
3069.673,1069.328,0.928
2746.783,880.177,1.489
2451.165,1073.994,1.666
2193.871,4.7,0.66
5848.678,1.2,1.123
1989.824,1076.55,0.73
1856.663,0.65,1.987
1810.1,880.086,2.634
1856.663,1075.272,1.189
1989.824,1074.994,0.293
2193.871,2.15,1.744
2451.165,0.35,1.142
2746.783,1070.606,1.008
3069.673,1073.828,2.317
3412.102,5.05,1.816
5804.725,0.0,0.791
3768.747,883.086,1.364
4135.932,2.3,0.024
4511.085,5.9,0.316
4892.372,9.1,1.735
5278.559,1062.828,0.486
6881.6,2.15,1.799
5790.0,0.05,2.562
5804.725,1069.661,1.108
5848.678,2.4,0.312
5921.208,1073.05,1.247
6021.283,2.3,2.177
6147.557,1072.828,1.699
6298.455,5.7,0.694
6472.254,0.85,0.792
6667.165,1076.272,2.335
6881.393,1079.994,2.115
6743.763,2.35,1.467
7113.194,0.65,1.609
7360.906,1068.717,0.546
7623.045,1075.772,0.988
6128.354,880.132,4.245
5915.717,2412.738,1.465
5725.047,1070.772,1.43
5558.605,880.223,2.434
5418.623,0.65,1.087
5307.197,0.15,0.398
5226.152,877.995,4.866
6628.856,4.3,2.593
5176.916,0.05,0.823
5160.4,0.4,0.619
5176.916,1.3,2.117
5226.152,0.2,2.395
5307.197,1073.494,1.561
5418.623,877.859,2.917
5558.605,2.6,0.27
5725.047,2.4,3.419
5915.717,0.1,1.796
6128.354,0.95,0.019
6538.088,880.723,3.015
6360.755,0.05,2.487
6610.836,1.5,1.048
6876.669,4.05,1.045
7156.567,1072.883,0.429
5608.569,880.495,2.607
5375.41,1.6,2.56
5164.832,2761.986,6.357
4979.7,0.3,1.948
4822.945,0.35,1.183
4697.41,0.75,0.583
6472.474,1068.494,0.328
4605.648,2.1,1.042
4549.702,1611.325,4.878
4530.9,1.85,3.459
4549.702,0.45,0.036
4605.648,1075.439,2.022
4697.41,876.95,5.963
4979.7,877.086,2.885
5164.832,4.0,0.367
5375.41,879.995,1.79
6432.784,880.359,2.648
5861.615,875.359,1.358
6417.78,3.75,2.378
6716.828,880.814,4.288
5113.427,880.632,3.207
4856.554,1611.158,5.745
4622.399,1070.05,1.129
4414.578,0.15,0.277
4236.967,0.55,2.329
6419.5,1069.883,0.498
4093.501,0.05,0.152
3987.866,0.9,1.361
3923.121,0.1,1.65
3901.3,878.359,4.911
3923.121,877.768,3.129
3987.866,0.75,1.754
4093.501,0.1,0.073
4236.967,1.1,0.845
4414.578,0.1,2.091
629.5,1.05,1.487
3771.703,2.65,1.027
6479.382,2.5,0.058
6875.693,0.35,2.909
7273.884,1609.833,3.671
7673.662,4.45,0.112
8074.791,7.3,0.115
8477.177,5.35,1.858
2580.2,878.727,4.256
2613.076,881.227,2.148
2709.312,1073.056,1.286
2862.523,1.45,0.081
4179.676,1.75,0.127
3064.177,2.25,0.304
3305.418,3.3,1.299
3578.249,2.1,0.232
3876.004,0.7,0.229
4193.379,1077.278,1.733
4526.246,1076.556,0.769
4871.433,0.0,0.207
5226.497,1073.444,4.098
5589.558,0.65,2.808
5959.154,878.682,1.749
4588.585,1.3,0.233
6334.141,1.25,1.215
6713.616,880.273,1.827
7096.858,1071.0,1.522
7483.29,3.85,1.358
7872.441,1615.542,3.255
8263.927,885.0,2.24
8657.527,7.95,0.383
3209.8,1.75,0.501
3236.286,878.636,1.058
3314.476,2.15,0.325
4998.2,880.0,0.735
3440.846,0.45,1.506
3610.341,1072.611,1.556
3817.22,0.15,0.368
4055.767,1076.611,1.435
4320.74,0.05,0.896
4607.582,2.6,1.266
4912.463,1071.722,2.035
5564.32,1.7,1.548
5906.653,1.25,1.005
5408.36,0.85,1.357
6257.548,0.85,0.145
6615.643,1074.0,1.478
6979.83,4.2,2.648
7349.203,3.35,1.944
7723.018,2.85,0.843
8100.661,1616.333,1.932
8481.62,9.9,2.09
8865.561,1617.583,4.887
3839.4,0.25,0.881
3861.57,0.8,1.529
5818.95,1076.278,4.416
3927.331,3.3,2.549
4034.551,1.4,1.357
4180.041,879.136,1.582
4359.971,1.25,1.251
4570.276,0.35,0.4
4806.971,1610.458,3.29
5066.358,878.409,1.687
5345.135,878.045,0.691
5640.427,1073.111,3.43
5949.776,1076.056,2.78
6229.886,0.05,0.488
6271.102,1611.708,1.983
6602.657,878.909,2.012
6942.975,1073.167,2.612
7290.83,6.05,1.307
7645.192,4.25,2.854
8005.198,880.136,0.701
8370.119,7.55,3.532
8739.339,1059.056,3.293
9112.428,2402.312,4.07
4468.9,880.773,1.882
6641.102,1.1,1.424
4487.962,879.227,3.222
4544.668,0.85,1.894
4637.637,1.1,2.422
4764.747,1.5,0.346
4923.355,2.25,0.151
5110.528,1073.778,3.483
5323.255,1074.889,1.053
5558.602,1074.056,1.903
5813.823,877.773,1.932
6086.419,1074.056,2.795
7052.55,879.5,2.727
6374.16,877.682,2.206
6675.088,1071.944,2.773
6987.5,1071.833,2.616
7309.923,1.3,0.361
7641.091,5.95,1.748
7979.914,884.682,1.971
8325.459,883.182,0.299
8676.921,1061.944,1.281
9033.611,14.2,2.065
9395.021,10.5,1.164
7464.192,1073.833,0.182
5160.5,880.182,1.715
5177.016,0.9,1.152
5226.251,1071.5,1.32
5307.294,878.409,2.768
5418.718,878.273,0.875
5558.697,1071.889,0.781
5725.137,0.95,1.201
5915.804,877.818,2.292
6128.438,0.55,0.279
6360.836,880.182,0.67
752.997,4.1,1.02
7875.997,1068.889,2.132
6610.914,0.05,1.355
6876.744,1.0,0.86
7156.57,878.636,2.048
7448.815,0.7,0.913
7752.075,1613.458,3.293
8065.108,883.091,0.47
8386.819,5.3,0.98
8716.247,883.409,4.163
9052.55,10.4,0.126
9394.989,888.182,2.049
8288.041,1.5,0.095
9743.003,1064.667,3.01
5790.0,1.1,0.902
5804.725,0.2,0.18
5848.678,1070.778,2.787
5921.208,0.5,3.107
6021.283,0.85,1.53
6147.557,1073.056,3.064
6298.455,1.45,1.214
6472.254,878.591,0.543
6667.165,0.55,1.381
6881.393,0.3,0.534
7113.194,0.15,2.53
7360.906,0.35,2.06
7622.98,2.4,0.413
7897.986,1612.0,3.392
8184.62,879.864,1.528
8481.704,1071.611,3.617
8788.178,6.1,2.568
9103.093,2234.462,5.3
9425.603,10.15,1.396
413.2,879.955,2.375
9754.956,889.591,0.761
10090.562,11.45,1.154
6419.6,1073.389,1.468
6432.884,1075.056,2.702
6472.573,0.85,1.302
6538.186,0.25,2.724
6628.953,1073.889,2.945
6743.858,1.85,1.46
6881.693,0.1,2.583
7041.111,0.05,3.211
826.4,880.136,2.016
7220.682,1.4,0.978
7418.945,1074.222,3.719
7634.441,1074.5,3.121
7865.755,0.35,3.735
8111.535,2.45,1.123
8370.505,1073.389,2.441
8641.48,1074.333,2.212
8923.366,3.25,3.063
9215.163,4.0,1.825
9515.958,4.0,2.204
1239.6,1075.889,3.203
9824.925,1061.722,2.546
10141.318,13.9,1.973
10464.541,10.9,3.566
7049.15,1071.167,2.579
7061.25,1071.222,2.903
7097.426,1069.722,2.183
7157.313,0.95,0.334
7240.322,1611.833,3.247
7345.67,1071.056,0.427
7472.412,0.7,0.017
1652.8,1068.056,1.472
7619.481,1611.5,2.64
7785.725,879.182,2.104
8170.92,1611.333,5.18
8387.452,1070.667,2.235
8618.367,0.2,0.973
9118.905,1.55,0.818
9386.465,880.591,2.027
9664.289,883.773,0.328
2066.0,1069.722,2.53
9951.518,880.864,0.061
10247.361,1066.167,1.98
10551.094,1619.25,2.781
10862.13,1062.778,3.652
7600.1,880.818,1.266
7611.324,1.2,0.325
7644.897,1068.778,2.309
7700.528,880.727,0.109
7777.742,1073.444,3.047
7875.905,5.25,2.041
2479.2,1.75,0.258
7994.245,1076.0,2.111
8131.882,0.1,0.606
8287.853,880.636,1.253
8461.146,1074.722,2.569
8650.719,1074.444,1.087
8855.527,2.7,0.363
9074.539,0.9,0.239
9306.751,1070.056,2.389
9551.201,1073.278,3.697
9806.973,5.6,3.196
2892.4,0.55,2.172
10073.206,883.636,0.016
10349.092,2.85,1.357
10633.88,6.45,1.697
10926.874,9.65,3.116
11227.505,1062.278,0.895
1038.849,2.7,0.418
3305.6,0.6,3.942
3718.8,1069.111,0.273
4132.0,2.95,1.692
4545.2,1072.5,2.627
4958.4,1.75,0.797
5371.6,1072.278,3.08
5784.8,5.15,2.075
6198.0,0.3,0.588
6611.2,1075.722,3.715
7024.4,1079.444,3.496
1390.28,2.9,0.087
7437.6,0.1,2.99
7850.8,1068.167,1.927
8264.1,1075.222,2.368
629.6,880.682,2.864
753.081,2412.188,2.846
1038.91,1070.222,2.81
1390.325,880.773,1.054
1768.656,0.1,0.293
2159.804,0.4,0.982
2557.895,878.545,3.486
1768.62,4.85,1.213
2960.131,0.6,0.557
3365.024,0.15,1.999
3771.72,0.75,0.736
4179.691,0.75,1.014
4588.599,1072.944,0.181
4998.212,878.409,1.536
5408.372,2.05,1.11
5818.961,1.85,2.039
6229.896,0.45,0.415
6641.111,1.5,1.399
2159.775,881.273,1.634
7052.559,0.6,1.106
7464.201,2.05,2.428
7876.005,4.6,0.336
8288.048,1072.333,0.952
1259.1,881.045,1.227
1325.167,2.15,1.179
1506.078,2762.536,4.976
1766.902,0.25,0.568
2077.759,0.9,0.198
2419.44,1.3,1.963
2557.871,1067.944,1.053
2780.605,1.55,0.338
3154.57,1611.875,3.498
3537.276,2.4,2.078
3926.169,1.0,1.344
4319.578,1074.889,3.403
4716.373,877.5,4.582
5517.193,877.636,1.505
5920.24,3.45,1.748
6324.598,880.545,0.409
2960.109,880.909,1.267
7136.353,875.909,0.022
7951.125,4.3,0.997
8359.467,881.364,2.908
1888.7,881.182,1.826
1933.371,1611.708,4.365
2061.583,1069.5,2.51
2259.158,0.4,1.103
2509.768,1.1,0.949
3365.005,1069.333,1.879
2799.204,0.5,1.229
3116.668,0.35,2.741
3454.441,0.45,0.27
3807.122,878.909,3.531
4170.93,878.318,1.748
4543.194,1.3,0.373
4921.995,0.65,1.454
5305.932,1.65,0.536
5693.968,0.45,0.711
7418.858,1.35,2.021
6419.5,2.35,1.561
4622.399,2.2,0.476
4856.554,0.65,3.443
5113.427,1609.533,3.137
5389.769,4.15,0.645
5682.743,7.0,0.649
5989.983,5.05,2.392
4912.463,878.427,3.722
4607.582,880.927,1.614
4320.74,1073.356,1.82
4055.767,1.15,0.453
6432.784,1.45,0.406
3817.22,1.95,0.23
3610.341,3.0,0.765
3440.846,1.8,0.302
3314.476,0.4,0.763
3236.286,1077.578,2.267
3209.8,1076.856,1.302
3236.286,0.3,0.741
3314.476,1073.744,4.632
3440.846,0.35,3.341
3610.341,878.382,1.215
6472.474,1.0,0.301
3817.22,1.55,0.681
4055.767,879.973,1.293
4320.74,1071.3,2.056
4607.582,3.55,1.892
4912.463,1615.242,2.721
5232.231,884.7,1.706
5564.402,7.65,0.151
4526.246,2.05,1.035
4193.379,878.336,0.525
3876.004,1.85,0.209
6538.088,879.7,1.269
3578.249,0.15,2.04
3305.418,1072.911,2.089
3064.177,0.15,0.902
2862.523,1076.911,1.969
2709.312,0.35,1.43
2613.076,2.3,1.8
2580.2,1072.022,2.569
2709.312,2.0,2.082
2862.523,0.95,1.539
6628.856,1.15,1.891
3064.177,1.15,0.679
3305.418,1074.3,2.012
3578.249,3.9,2.114
3876.004,3.05,2.478
4193.379,2.55,0.31
4526.246,1616.033,1.398
4871.433,9.6,2.624
5226.584,1617.283,4.353
4199.323,0.05,1.415
3838.207,0.5,2.063
6743.763,1076.578,4.949
3488.67,3.0,3.083
3154.564,1.1,0.823
2841.337,878.836,1.049
2556.675,1.55,0.718
2311.157,0.65,0.934
2118.437,1610.158,2.756
1993.884,878.109,1.154
1950.6,877.745,0.157
1993.884,1073.411,3.964
2118.437,1076.356,3.313
6881.6,0.25,1.022
2311.157,1611.408,1.449
2556.675,878.609,1.478
2841.337,1073.467,3.146
3154.564,5.75,1.841
3488.67,3.95,3.388
3838.207,879.836,0.167
4199.323,7.25,4.066
4569.274,1059.356,3.827
4946.169,2402.612,4.604
3946.489,880.473,1.348
7041.02,0.8,0.89
3559.817,878.927,2.688
3179.824,0.55,1.36
2809.224,0.8,1.888
2452.277,1.8,0.88
2115.905,1.95,0.685
1811.605,1074.078,4.017
1558.282,1075.189,1.587
1384.211,1074.356,2.437
1321.1,877.473,1.398
1384.211,1074.356,3.329
7220.594,879.2,2.194
1558.282,877.382,1.672
1811.605,1072.244,3.307
2115.905,1072.133,3.15
2452.277,1.0,0.895
2809.224,5.65,2.281
3179.824,884.382,1.438
3559.817,882.882,0.833
3946.489,1062.244,1.815
4338.056,13.9,2.599
4733.398,10.2,0.63
7418.858,1074.133,0.352
3771.703,879.882,1.181
3365.005,0.6,0.619
2960.109,1071.8,1.854
2557.871,878.109,2.234
2159.775,877.973,0.341
1768.62,1072.189,1.315
1390.28,1.25,1.735
1038.849,877.518,1.759
752.997,0.25,0.813
629.5,879.882,0.136
7220.594,3.8,0.487
7634.357,1069.189,2.666
752.997,0.25,0.821
1038.849,1.3,1.394
1390.28,878.336,1.514
1768.62,1.0,0.38
2159.775,1613.158,2.759
2557.871,882.791,0.064
2960.109,5.0,1.514
3365.005,883.109,3.63
3771.703,10.1,0.659
4179.676,887.882,1.515
7865.732,1.2,0.438
4588.684,1064.967,3.544
3718.8,0.8,1.436
3305.6,0.1,0.354
2892.4,1071.078,3.321
2479.2,0.2,3.641
2066.0,0.55,2.064
1652.8,1073.356,3.598
1239.6,1.15,0.68
826.4,878.291,0.009
413.2,0.25,1.914
6881.393,0.3,0.534
413.2,0.15,3.063
826.4,0.05,2.594
1239.6,2.1,0.946
1652.8,1611.7,2.858
2066.0,879.564,2.061
2479.2,1071.911,4.151
2892.4,5.8,3.101
3305.6,2234.162,4.766
3718.8,9.85,1.93
6667.165,879.655,1.841
4132.0,889.291,0.227
4545.3,11.15,1.688
3771.72,1073.689,2.002
3365.024,1075.356,3.235
2960.131,0.55,1.836
2557.895,0.05,3.258
2159.804,1074.189,3.479
1768.656,1.55,1.994
1390.325,0.4,3.116
1038.91,0.25,3.745
6472.254,879.836,1.482
753.081,1.1,1.512
629.6,1074.522,4.252
753.081,1074.8,3.654
1038.91,0.05,4.269
1390.325,2.15,1.657
1768.656,1073.689,2.975
2159.804,1074.633,2.746
2557.895,2.95,3.597
2960.131,3.7,2.359
3365.024,3.7,1.67
6298.455,1076.189,3.737
3771.72,1062.022,3.08
4179.691,13.6,2.507
4588.698,10.6,4.1
3926.185,1071.467,3.112
3537.294,1071.522,3.437
3154.59,1070.022,2.717
2780.628,0.65,0.868
2419.466,1611.533,2.713
2077.789,1071.356,0.96
1766.937,1.0,0.551
6147.557,1068.356,2.005
1506.119,1611.2,2.106
1325.214,878.882,1.57
1325.214,1611.033,4.646
1506.119,1070.967,2.769
1766.937,0.5,0.44
2419.466,1.25,1.352
2780.628,880.291,1.493
3154.59,883.473,0.206
6021.283,1070.022,3.063
3537.294,880.564,0.473
3926.185,1066.467,2.514
4319.593,1618.95,2.247
4716.483,1063.078,4.185
4135.932,880.518,0.732
3768.747,0.9,0.859
3412.102,1069.078,2.843
3069.673,880.427,0.425
2746.783,1073.744,3.581
2451.165,4.95,2.575
5921.208,1.45,0.792
2193.871,1076.3,2.645
1989.824,0.4,0.072
1856.663,880.336,0.719
1810.1,1075.022,3.103
1856.663,1074.744,1.621
1989.824,2.4,0.171
2193.871,0.6,0.772
2451.165,1070.356,2.923
2746.783,1073.578,4.231
3069.673,5.3,3.73
5848.678,0.25,2.706
3412.102,883.336,0.55
3768.747,2.55,1.89
4135.932,6.15,2.231
4511.085,9.35,3.65
4892.465,1062.578,1.429
7041.02,2.4,0.116
5804.725,0.3,4.476
5790.0,1069.411,0.807
5804.725,2.65,2.226
5848.678,1072.8,3.161
5921.208,2.05,0.263
6021.283,1072.578,3.614
6147.557,5.45,2.608
6298.455,0.6,1.122
6472.254,1076.022,4.249
6667.165,1079.744,4.03
6881.6,2.6,0.447
6881.393,0.4,3.524
7113.194,1068.467,2.461
7360.968,1075.522,2.902
6360.755,880.382,2.33
6128.354,2412.488,3.38
5915.717,1070.522,3.344
5725.047,880.473,0.52
5558.605,0.4,0.827
5418.623,0.1,1.516
5307.197,878.245,2.952
6743.763,4.55,0.679
5226.152,0.3,1.091
5176.916,0.15,2.533
5160.4,1.05,0.202
5176.916,0.45,0.481
5226.152,1073.244,0.353
5307.197,878.109,1.003
5418.623,2.35,1.644
5558.605,2.15,1.505
5725.047,0.15,0.119
5915.717,1.2,1.933
6628.856,880.973,1.1
6128.354,0.3,0.572
6360.755,1.75,2.962
6610.836,4.3,0.87
6876.735,1072.633,1.486
5861.615,880.745,0.693
5608.569,1.85,0.646
5375.41,2762.236,4.443
5164.832,0.05,0.034
4979.7,0.6,0.732
4822.945,1.0,2.497
6538.088,1068.244,1.587
4697.41,1.85,0.872
4605.648,1611.575,2.964
4549.702,2.1,1.545
4530.9,0.7,1.878
4549.702,1075.189,3.937
4605.648,877.2,4.048
4822.945,877.336,0.971
4979.7,3.75,2.282
5164.832,880.245,0.125
6472.474,880.609,0.733
5608.569,875.609,0.556
6132.086,4.0,0.464
6417.851,881.064,2.374
5389.769,880.882,1.292
5113.427,1611.408,3.831
4856.554,1069.8,3.044
4622.399,0.1,1.637
4414.578,0.8,0.415
6432.784,1069.633,2.413
4236.967,0.2,1.763
4093.501,0.65,3.275
3987.866,0.15,0.264
3923.121,878.609,2.997
3901.3,878.018,1.214
3923.121,1.0,0.16
3987.866,0.35,1.987
4093.501,1.35,1.07
4236.967,0.15,0.177
7634.357,1.2,1.042
6432.784,2.5,1.503
4414.578,2.35,2.587
4622.399,0.5,0.38
4856.554,1609.683,6.2
5113.427,4.3,2.418
5389.769,7.15,2.415
5682.816,5.2,0.671
5232.231,878.577,6.786
4912.463,881.077,4.678
4607.582,1073.206,1.243
4320.74,1.3,2.61
6419.5,1.6,2.657
4055.767,2.1,2.833
3817.22,3.15,3.828
3610.341,1.95,2.762
3440.846,0.55,2.3
3314.476,1077.428,0.796
3236.286,1076.706,1.761
3209.8,0.15,2.322
3236.286,1073.594,1.568
3314.476,0.5,0.278
3440.846,878.532,4.279
6432.784,1.15,2.762
3610.341,1.4,3.744
3817.22,880.123,4.357
4055.767,1071.15,1.007
4320.74,3.7,1.171
4607.582,1615.392,5.785
4912.463,884.85,4.769
5232.31,7.8,2.913
4871.433,1.9,2.028
4526.246,878.486,3.588
4193.379,2.0,2.854
6472.474,879.85,1.795
3876.004,0.3,1.024
3578.249,1072.761,0.974
3305.418,0.0,2.161
3064.177,1076.761,1.095
2862.523,0.2,1.634
2709.312,2.45,1.264
2613.076,1071.872,0.495
2613.076,1.85,0.982
2709.312,1.1,1.525
6538.088,1.0,1.173
2862.523,1.0,2.384
3064.177,1074.15,1.051
3305.418,4.05,5.178
3578.249,3.2,0.586
3876.004,2.7,3.373
4193.379,1616.183,4.461
4526.246,9.75,0.439
4871.517,1617.433,7.416
4569.274,0.1,1.649
4199.323,0.65,1.001
6628.856,1076.428,1.886
3838.207,3.15,0.019
3488.67,1.25,3.886
3154.564,878.986,4.112
2841.337,1.4,3.781
2556.675,0.5,2.13
2311.157,1610.308,5.819
2118.437,878.259,4.217
1993.884,877.895,3.22
1950.6,1073.261,0.9
1993.884,1076.206,0.25
6743.763,0.1,2.041
2118.437,1611.558,4.513
2311.157,878.759,4.542
2556.675,1073.317,0.082
2841.337,5.9,1.223
3154.564,4.1,0.325
3488.67,879.986,3.231
3838.207,7.4,1.002
4199.323,1059.206,0.763
4569.364,2402.462,1.54
4338.056,880.623,4.411
6881.6,0.95,3.954
3946.489,879.077,5.751
3559.817,0.7,4.424
3179.824,0.95,4.951
2809.224,1.65,2.183
2452.277,2.1,2.379
2115.905,1073.928,0.954
1811.605,1075.039,1.477
1558.282,1074.206,0.626
1384.211,877.623,4.462
1321.1,1074.206,0.265
7041.02,879.35,5.257
1384.211,877.532,4.736
