Lambda_Diff,Distance
0.24,4822.945
0.464,6472.254
0.096,4979.7
0.328,5164.832
0.736,5375.41
0.224,5608.628
0.424,6309.251
0.344,5989.972
0.248,5682.811
0.04,5389.842
0.144,5113.503
0.208,4856.635
0.856,6298.455
0.248,4622.484
0.2,4414.666
0.384,4237.059
0.16,4093.596
0.144,3987.964
0.2,3923.22
0.016,3901.4
0.176,3923.22
0.552,3987.964
0.336,4093.596
0.4,6147.557
0.48,4414.666
0.688,4856.635
0.48,5113.568
0.448,5940.573
0.168,5600.314
0.632,5270.493
0.064,4953.196
0.176,4650.986
0.656,6021.283
0.08,4366.996
0.056,4105.01
0.072,3869.5
0.048,3665.573
0.056,3498.755
0.208,3374.554
0.104,3297.789
0.264,3271.8
0.072,3297.789
0.272,3374.554
0.616,413.2
0.896,826.4
0.96,1239.6
0.952,1652.8
1.776,2066.0
1.792,2479.2
0.352,6472.299
1.44,2892.5
0.288,5408.36
0.144,4998.2
0.56,4588.585
0.192,4179.676
0.248,3771.703
0.232,3365.005
0.344,2960.109
0.104,2557.871
0.2,2159.775
0.112,7448.815
0.16,1768.62
0.136,1390.28
0.168,1038.849
0.496,752.997
0.336,629.5
0.328,752.997
0.44,1038.849
1.088,1390.28
0.96,1768.62
1.736,2159.775
0.344,7156.57
2.04,2557.871
1.944,2960.207
0.184,5517.193
0.056,5115.766
0.248,4716.373
0.152,4319.578
0.112,3926.169
0.408,3537.276
0.096,3154.57
0.12,2780.605
0.376,6876.744
0.336,2419.44
0.064,2077.759
0.024,1766.902
0.168,1506.078
0.504,1325.167
0.184,1259.1
0.048,1325.167
0.632,1506.078
0.752,1766.902
0.752,2077.759
0.176,6610.914
1.864,2419.44
2.336,2780.605
1.856,3154.661
0.504,5693.952
0.496,5305.915
0.712,4921.975
0.264,4543.173
0.304,4170.908
0.52,3807.097
0.0,3454.414
0.952,6360.836
0.24,3116.638
0.208,2799.17
0.208,2259.116
0.576,2061.537
0.08,1933.322
0.36,1933.322
0.456,2061.537
1.016,2259.116
0.712,6128.438
0.504,2509.73
1.224,2799.17
1.728,3116.638
1.712,3454.498
0.496,5899.639
0.304,5526.064
0.848,5158.536
0.48,4798.445
0.176,4447.597
0.952,4108.362
0.392,5915.804
0.192,3783.864
0.096,3478.23
0.464,3196.874
0.008,2946.76
0.032,2736.468
0.544,2575.769
0.256,2474.345
0.664,2439.6
0.2,2474.345
1.008,2575.769
0.2,5725.137
0.992,2736.468
0.568,2946.76
1.144,3196.874
1.656,3478.23
1.784,3783.94
0.544,7360.906
0.208,5558.697
0.8,5418.718
0.584,5307.294
0.312,5226.251
0.168,5177.016
0.344,5160.5
0.712,5177.016
0.064,5226.251
0.152,5307.294
0.688,5418.718
0.576,7113.194
0.096,5558.697
0.936,5725.137
0.08,5915.853
0.472,7027.314
0.632,6716.754
0.64,6417.78
0.488,6132.086
0.096,5861.615
0.176,5608.569
0.096,5375.41
0.888,6881.393
0.208,5164.832
0.136,4979.7
0.008,4822.945
0.232,4697.41
0.248,4605.648
0.072,4549.702
0.216,4530.9
0.184,4549.702
0.184,4605.648
0.352,4697.41
0.576,6667.165
0.208,4822.945
0.44,4979.7
0.848,5164.832
0.336,5375.464
0.536,6638.901
0.456,6309.251
0.36,5989.972
0.152,5682.811
0.256,5389.842
0.32,5113.503
0.968,6472.254
0.136,4856.635
0.312,4622.484
0.496,4414.666
0.272,4237.059
0.032,4093.596
0.088,3987.964
0.096,3923.22
0.064,3901.4
0.44,3923.22
0.448,3987.964
0.512,6298.455
0.368,4237.059
0.8,4622.484
0.592,4856.694
0.56,6289.576
0.28,5940.573
0.744,5600.314
0.176,5270.493
0.288,4953.196
0.768,6147.557
0.192,4650.986
0.056,4366.996
0.184,4105.01
0.16,3869.5
0.056,3665.573
0.32,3498.755
0.216,3374.554
0.376,3297.789
0.184,3271.8
0.16,3297.789
0.28,413.2
0.344,826.4
0.336,1239.6
1.16,1652.8
1.176,2066.0
0.264,6298.494
0.824,2479.3
0.328,5818.95
0.472,5408.36
0.056,4998.2
0.424,4588.585
0.368,4179.676
0.384,3771.703
0.272,3365.005
0.512,2960.109
0.416,2557.871
0.504,7752.075
0.456,2159.775
0.48,1768.62
0.448,1390.28
0.12,1038.849
0.28,752.997
0.288,629.5
0.176,752.997
0.472,1038.849
0.344,1390.28
1.12,1768.62
0.272,7448.815
1.424,2159.775
1.328,2557.968
0.432,5920.24
0.672,5517.193
0.368,5115.766
0.464,4716.373
0.504,4319.578
0.208,3926.169
0.52,3537.276
0.496,3154.57
0.24,7156.57
0.28,2780.605
0.552,2419.44
0.592,2077.759
0.448,1766.902
0.112,1506.078
0.432,1325.167
0.568,1259.1
0.016,1325.167
0.136,1506.078
0.136,1766.902
0.792,6876.744
1.248,2077.759
1.72,2419.44
1.24,2780.694
0.112,6085.303
0.12,5693.952
0.096,5305.915
0.352,4921.975
0.312,4543.173
0.096,4170.908
0.616,3807.097
0.336,6610.914
0.376,3454.414
0.408,3116.638
0.408,2509.73
0.04,2259.116
0.536,2061.537
0.256,1888.65
0.16,1933.322
0.4,2061.537
0.096,6360.836
0.112,2259.116
0.608,2509.73
1.112,2799.17
1.096,3116.717
0.12,6278.181
0.312,5899.639
0.232,5526.064
0.136,5158.536
0.44,4798.445
0.336,4447.597
0.224,6128.438
0.808,4108.362
0.52,3783.864
0.152,3478.23
0.624,3196.874
0.584,2946.76
0.072,2736.468
0.36,2575.769
0.048,2474.345
0.416,2439.6
0.392,2474.345
0.416,5915.804
0.376,2575.769
0.048,2736.468
0.528,2946.76
1.04,3196.874
1.168,3478.301
0.072,7622.98
0.408,5725.137
0.184,5558.697
0.032,5418.718
0.304,5307.294
0.784,5226.251
0.272,5177.016
1.328,5160.5
0.552,5177.016
0.768,5226.251
1.304,5307.294
0.04,7360.906
0.52,5418.718
0.32,5558.697
0.696,5725.18
0.144,7347.991
0.016,7027.314
0.024,6716.754
0.128,6417.78
0.52,6132.086
0.44,5861.615
0.52,5608.569
0.272,7113.194
0.408,5375.41
0.48,5164.832
0.624,4979.7
0.384,4822.945
0.368,4697.41
0.544,4605.648
0.832,4549.702
0.8,4530.9
0.432,4549.702
0.264,4605.648
0.04,6881.393
0.408,4697.41
0.176,4822.945
0.232,4979.7
0.28,5164.88
0.08,6977.452
0.16,6638.901
0.256,6309.251
0.464,5989.972
0.36,5682.811
0.296,5389.842
0.352,6667.165
0.752,5113.503
0.304,4856.635
0.12,4622.484
0.344,4414.666
0.648,4237.059
0.704,4093.596
0.52,3987.964
0.68,3923.22
1.056,3901.4
0.168,3923.22
0.104,6472.254
0.984,4093.596
0.184,4414.666
0.024,4622.537
0.056,6645.945
0.336,6289.576
0.128,5940.573
0.44,5600.314
0.328,5270.493
0.152,6298.455
0.424,4953.196
0.56,4650.986
0.432,4366.996
0.456,4105.01
0.56,3869.5
0.296,3665.573
0.4,3498.755
0.24,3374.554
0.432,3297.789
0.776,3271.8
0.064,413.2
0.056,826.4
0.88,1239.6
0.896,1652.8
0.544,6147.591
0.544,2066.1
0.608,6229.886
0.752,5818.95
0.336,5408.36
0.704,4998.2
0.648,4588.585
0.664,4179.676
0.552,3771.703
0.792,3365.005
0.696,2960.109
0.784,8065.108
0.736,2557.871
0.76,2159.775
0.728,1768.62
0.4,1390.28
0.56,1038.849
0.568,752.997
0.456,629.5
0.192,752.997
0.064,1038.849
0.84,1390.28
0.552,7752.075
1.144,1768.62
1.048,2159.87
0.712,6324.598
0.952,5920.24
0.648,5517.193
0.744,5115.766
0.784,4716.373
0.488,4319.578
0.8,3926.169
0.776,3537.276
0.52,7448.815
0.56,3154.57
0.832,2780.605
0.872,2419.44
0.728,2077.759
0.392,1766.902
0.712,1506.078
0.848,1325.167
0.264,1259.1
0.144,1325.167
0.144,1506.078
1.072,7156.57
0.968,1766.902
1.44,2077.759
0.96,2419.525
0.392,6479.367
0.4,6085.303
0.184,5693.952
0.632,5305.915
0.592,4921.975
0.376,4543.173
0.896,4170.908
0.056,6876.744
0.656,3807.097
0.688,3454.414
0.688,2799.17
0.32,2509.73
0.816,2259.116
0.536,1933.322
0.44,1888.65
0.12,1933.322
0.184,6610.914
0.392,2061.537
0.328,2259.116
0.832,2509.73
0.816,2799.244
0.4,6660.845
0.592,6278.181
0.048,5899.639
0.416,5526.064
0.72,5158.536
0.056,4798.445
0.504,6360.836
1.088,4447.597
0.8,4108.362
0.432,3783.864
0.904,3478.23
0.864,3196.874
0.352,2946.76
0.64,2736.468
0.232,2575.769
0.696,2474.345
0.112,2439.6
0.696,6128.438
0.096,2474.345
0.328,2575.769
0.248,2736.468
0.76,2946.76
0.888,3196.939
0.352,7897.986
0.688,5915.804
0.096,5725.137
0.312,5558.697
0.584,5418.718
1.064,5307.294
0.552,5226.251
1.608,5177.016
0.832,5160.5
1.048,5177.016
1.584,5226.251
0.32,7622.98
0.8,5307.294
0.04,5418.718
0.976,5558.735
0.424,7677.516
0.264,7347.991
0.256,7027.314
0.408,6716.754
0.8,6417.78
0.72,6132.086
0.8,5861.615
0.008,7360.906
0.688,5608.569
0.76,5375.41
0.904,5164.832
0.664,4979.7
0.648,4822.945
0.824,4697.41
1.112,4605.648
1.08,4549.702
0.712,4530.9
0.544,4549.702
0.32,7113.194
0.688,4605.648
0.456,4697.41
0.048,4822.945
0.56,4979.741
0.36,7323.669
0.44,6977.452
0.536,6638.901
0.744,6309.251
0.64,5989.972
0.576,5682.811
0.072,6881.393
1.032,5389.842
0.584,5113.503
0.4,4856.635
0.624,4622.484
0.928,4414.666
0.984,4237.059
0.8,4093.596
0.96,3987.964
1.336,3923.22
0.448,3901.4
0.384,6667.165
1.264,3987.964
0.096,4237.059
0.304,4414.713
0.336,7008.558
0.616,6645.945
0.152,6289.576
0.72,5940.573
0.608,5600.314
0.128,6472.254
0.704,5270.493
0.84,4953.196
0.712,4650.986
0.736,4366.996
0.84,4105.01
0.576,3869.5
0.68,3665.573
0.52,3498.755
0.712,3374.554
1.056,3297.789
0.008,413.2
0.816,826.4
0.832,1239.6
0.608,6021.31
0.48,1652.9
0.672,6641.102
0.816,6229.886
0.4,5818.95
0.768,5408.36
0.712,4998.2
0.728,4588.585
0.616,4179.676
0.856,3771.703
0.76,3365.005
0.848,8386.819
0.8,2960.109
0.824,2557.871
0.792,2159.775
0.464,1768.62
0.624,1390.28
0.632,1038.849
0.52,752.997
0.128,629.5
0.0,752.997
0.776,1038.849
0.616,8065.108
1.08,1390.28
0.984,1768.714
0.776,6730.03
1.016,6324.598
0.712,5920.24
0.808,5517.193
0.848,5115.766
0.552,4716.373
0.864,4319.578
0.84,3926.169
0.584,7752.075
0.624,3537.276
0.896,3154.57
0.936,2780.605
0.792,2419.44
0.456,2077.759
0.776,1766.902
0.912,1506.078
0.328,1325.167
0.208,1259.1
0.208,1325.167
1.136,7448.815
0.904,1506.078
1.376,1766.902
0.896,2077.838
0.456,6875.679
0.464,6479.367
0.248,6085.303
0.696,5693.952
0.656,5305.915
0.44,4921.975
0.96,4543.173
0.008,7156.57
0.72,4170.908
0.752,3807.097
0.752,3116.638
0.384,2799.17
0.88,2509.73
0.6,2061.537
0.504,1933.322
0.056,1888.65
0.248,6876.744
0.456,1933.322
0.264,2061.537
0.768,2259.116
0.752,2509.796
0.464,7046.958
0.656,6660.845
0.112,6278.181
0.48,5899.639
0.784,5526.064
0.008,5158.536
0.568,6610.914
1.152,4798.445
0.864,4447.597
0.496,4108.362
0.968,3783.864
0.928,3478.23
0.416,3196.874
0.704,2946.76
0.296,2736.468
0.76,2575.769
0.048,2474.345
0.76,6360.836
0.032,2439.6
0.392,2474.345
0.184,2575.769
0.696,2736.468
0.824,2946.816
0.416,8184.62
0.752,6128.438
0.16,5915.804
0.376,5725.137
0.648,5558.697
1.128,5418.718
0.616,5307.294
1.672,5226.251
0.896,5177.016
1.112,5160.5
1.648,5177.016
0.384,7897.986
0.864,5226.251
0.024,5307.294
1.04,5418.749
0.488,8014.8
0.328,7677.516
0.32,7347.991
0.472,7027.314
0.864,6716.754
0.784,6417.78
0.864,6132.086
0.072,7622.98
0.752,5861.615
0.824,5608.569
0.968,5375.41
0.728,5164.832
0.712,4979.7
0.888,4822.945
1.176,4697.41
1.144,4605.648
0.776,4549.702
0.608,4530.9
0.384,7360.906
0.752,4549.702
0.52,4605.648
0.112,4697.41
0.624,4822.98
0.424,7676.515
0.504,7323.669
0.6,6977.452
0.808,6638.901
0.704,6309.251
0.64,5989.972
0.008,7113.194
1.096,5682.811
0.648,5389.842
0.464,5113.503
0.688,4856.635
0.992,4622.484
1.048,4414.666
0.864,4237.059
1.024,4093.596
1.4,3987.964
0.512,3923.22
0.448,6881.393
1.328,3923.22
0.16,4093.596
0.368,4237.098
0.4,7376.492
0.68,7008.558
0.216,6645.945
0.784,6289.576
0.672,5940.573
0.192,6667.165
0.768,5600.314
0.904,5270.493
0.776,4953.196
0.8,4650.986
0.904,4366.996
0.64,4105.01
0.744,3869.5
0.584,3665.573
0.776,3498.755
1.12,3374.554
0.824,413.2
0.84,826.4
0.6,5921.229
0.488,1239.7
0.664,7052.55
0.808,6641.102
0.392,6229.886
0.76,5818.95
0.704,5408.36
0.72,4998.2
0.608,4588.585
0.848,4179.676
0.752,3771.703
0.84,8716.247
0.792,3365.005
0.816,2960.109
0.784,2557.871
0.456,2159.775
0.616,1768.62
0.624,1390.28
0.512,1038.849
0.136,752.997
0.008,629.5
0.784,752.997
0.608,8386.819
1.088,1038.849
0.992,1390.369
0.768,7136.353
1.008,6730.03
0.704,6324.598
0.8,5920.24
0.84,5517.193
0.544,5115.766
0.856,4716.373
0.832,4319.578
0.576,8065.108
0.616,3926.169
0.888,3537.276
0.928,3154.57
0.784,2780.605
0.448,2419.44
0.768,2077.759
0.904,1766.902
0.32,1506.078
0.2,1325.167
0.2,1259.1
1.128,7752.075
0.912,1325.167
1.384,1506.078
0.904,1766.972
0.448,7273.871
0.456,6875.679
0.24,6479.367
0.688,6085.303
0.648,5693.952
0.432,5305.915
0.952,4921.975
0.0,7448.815
0.712,4543.173
0.744,4170.908
0.744,3454.414
0.376,3116.638
0.872,2799.17
0.592,2259.116
0.496,2061.537
0.064,1933.322
0.24,7156.57
0.448,1888.65
0.272,1933.322
0.776,2061.537
0.76,2259.171
0.456,7435.983
0.648,7046.958
0.104,6660.845
0.472,6278.181
0.776,5899.639
0.0,5526.064
0.56,6876.744
1.144,5158.536
0.856,4798.445
0.488,4447.597
0.96,4108.362
0.92,3783.864
0.408,3478.23
0.696,3196.874
0.288,2946.76
0.752,2736.468
0.056,2575.769
0.752,6610.914
0.04,2474.345
0.384,2439.6
0.192,2474.345
0.704,2575.769
0.832,2736.513
0.408,8481.704
0.744,6360.836
0.152,6128.438
0.368,5915.804
0.64,5725.137
1.12,5558.697
0.608,5418.718
1.664,5307.294
0.888,5226.251
1.104,5177.016
1.64,5160.5
0.376,8184.62
0.856,5177.016
0.016,5226.251
1.032,5307.317
0.48,8358.902
0.32,8014.8
0.312,7677.516
0.464,7347.991
0.856,7027.314
0.776,6716.754
0.856,6417.78
0.064,7897.986
0.744,6132.086
0.816,5861.615
0.96,5608.569
0.72,5375.41
0.704,5164.832
0.88,4979.7
1.168,4822.945
1.136,4697.41
0.768,4605.648
0.6,4549.702
0.376,7622.98
0.744,4530.9
0.512,4549.702
0.104,4605.648
0.616,4697.437
0.416,8035.118
0.496,7676.515
0.592,7323.669
0.8,6977.452
0.696,6638.901
0.632,6309.251
0.016,7360.906
1.088,5989.972
0.64,5682.811
0.456,5389.842
0.68,5113.503
0.984,4856.635
1.04,4622.484
0.856,4414.666
1.016,4237.059
1.392,4093.596
0.504,3987.964
0.44,7113.194
1.32,3901.4
0.152,3987.964
0.36,4093.627
0.392,7748.992
0.672,7376.492
0.208,7008.558
0.776,6645.945
0.664,6289.576
0.184,6881.393
0.76,5940.573
0.896,5600.314
0.768,5270.493
0.792,4953.196
0.896,4650.986
0.632,4366.996
0.736,4105.01
0.576,3869.5
0.768,3665.573
1.112,3498.755
0.016,413.2
1.424,5848.692
0.336,826.5
1.488,7464.192
1.632,7052.55
1.216,6641.102
1.584,6229.886
1.528,5818.95
1.544,5408.36
1.432,4998.2
1.672,4588.585
1.576,4179.676
1.664,9052.55
1.616,3771.703
1.64,3365.005
1.608,2960.109
1.28,2557.871
1.44,2159.775
1.448,1768.62
1.336,1390.28
0.688,1038.849
0.816,752.997
0.04,629.5
1.432,8716.247
0.264,752.997
0.168,1038.929
1.592,7543.423
1.832,7136.353
1.528,6730.03
1.624,6324.598
1.664,5920.24
1.368,5517.193
1.68,5115.766
1.656,4716.373
1.4,8386.819
1.44,4319.578
1.712,3926.169
1.752,3537.276
1.608,3154.57
1.272,2780.605
1.592,2419.44
1.728,2077.759
1.144,1766.902
1.024,1506.078
1.024,1325.167
1.952,8065.108
0.088,1259.1
0.56,1325.167
0.08,1506.132
1.272,7673.649
1.28,7273.871
1.064,6875.679
1.512,6479.367
1.472,6085.303
1.256,5693.952
1.776,5305.915
0.824,7752.075
1.536,4921.975
1.568,4543.173
1.568,3807.097
1.2,3454.414
1.696,3116.638
1.416,2509.73
1.32,2259.116
0.76,2061.537
1.064,7448.815
1.272,1933.322
0.552,1888.65
0.048,1933.322
0.064,2061.577
1.28,7827.486
1.472,7435.983
0.928,7046.958
1.296,6660.845
1.6,6278.181
0.824,5899.639
1.384,7156.57
1.968,5526.064
1.68,5158.536
1.312,4798.445
1.784,4447.597
1.744,4108.362
1.232,3783.864
1.52,3478.23
1.112,3196.874
1.576,2946.76
0.768,2736.468
1.576,6876.744
0.784,2575.769
1.208,2474.345
0.632,2439.6
0.12,2474.345
0.008,2575.801
1.232,8788.178
1.568,6610.914
0.976,6360.836
1.192,6128.438
1.464,5915.804
1.944,5725.137
1.432,5558.697
2.488,5418.718
1.712,5307.294
1.928,5226.251
2.464,5177.016
1.2,8481.704
1.68,5160.5
0.84,5177.016
1.856,5226.267
1.304,8709.015
1.144,8358.902
1.136,8014.8
1.288,7677.516
1.68,7347.991
1.6,7027.314
1.68,6716.754
0.888,8184.62
1.568,6417.78
1.64,6132.086
1.784,5861.615
1.544,5608.569
1.528,5375.41
1.704,5164.832
1.992,4979.7
1.96,4822.945
1.592,4697.41
1.424,4605.648
1.2,7897.986
1.568,4549.702
1.336,4530.9
0.928,4549.702
1.44,4605.666
1.24,8398.739
1.32,8035.118
1.416,7676.515
1.624,7323.669
1.52,6977.452
1.456,6638.901
0.808,7622.98
1.912,6309.251
1.464,5989.972
1.28,5682.811
1.504,5389.842
1.808,5113.503
1.864,4856.635
1.68,4622.484
1.84,4414.666
2.216,4237.059
1.328,4093.596
1.264,7360.906
2.144,3923.22
0.976,3923.22
1.184,3987.985
1.216,8125.427
1.496,7748.992
1.032,7376.492
1.6,7008.558
1.488,6645.945
1.008,7113.194
1.584,6289.576
1.72,5940.573
1.592,5600.314
1.616,5270.493
1.72,4953.196
1.456,4650.986
1.56,4366.996
1.4,4105.01
1.592,3869.5
1.936,3665.573
1.44,5804.732
0.352,413.3
1.504,7875.997
1.648,7464.192
1.232,7052.55
1.6,6641.102
1.544,6229.886
1.56,5818.95
1.448,5408.36
1.688,4998.2
1.592,4588.585
1.68,9394.989
1.632,4179.676
1.656,3771.703
1.624,3365.005
1.296,2960.109
1.456,2557.871
1.464,2159.775
1.352,1768.62
0.704,1390.28
0.832,1038.849
0.056,752.997
1.448,9052.55
0.248,629.5
0.152,753.052
1.608,7951.125
1.848,7543.423
1.544,7136.353
1.64,6730.03
1.68,6324.598
1.384,5920.24
1.696,5517.193
1.672,5115.766
1.416,8716.247
1.456,4716.373
1.728,4319.578
1.768,3926.169
1.624,3537.276
1.288,3154.57
1.608,2780.605
1.744,2419.44
1.16,2077.759
1.04,1766.902
1.04,1506.078
1.968,8386.819
0.072,1325.167
0.544,1259.1
0.064,1325.198
1.288,8074.779
1.296,7673.649
1.08,7273.871
1.528,6875.679
1.488,6479.367
1.272,6085.303
1.792,5693.952
0.84,8065.108
1.552,5305.915
1.584,4921.975
1.584,4170.908
1.216,3807.097
1.712,3454.414
1.432,2799.17
1.336,2509.73
0.776,2259.116
1.08,7752.075
1.288,2061.537
0.568,1933.322
0.064,1888.65
0.08,1933.343
1.296,8221.114
1.488,7827.486
0.944,7435.983
1.312,7046.958
1.616,6660.845
0.84,6278.181
1.4,7448.815
1.984,5899.639
1.696,5526.064
1.328,5158.536
1.8,4798.445
1.76,4447.597
1.248,4108.362
1.536,3783.864
1.128,3478.23
1.592,3196.874
0.784,2946.76
1.592,7156.57
0.8,2736.468
1.224,2575.769
0.648,2474.345
0.136,2439.6
0.008,2474.362
1.248,9103.093
1.584,6876.744
0.992,6610.914
1.208,6360.836
1.48,6128.438
1.96,5915.804
1.448,5725.137
2.504,5558.697
1.728,5418.718
1.944,5307.294
2.48,5226.251
1.216,8788.178
1.696,5177.016
0.856,5160.5
1.872,5177.024
1.32,9064.442
1.16,8709.015
1.152,8358.902
1.304,8014.8
1.696,7677.516
1.616,7347.991
1.696,7027.314
0.904,8481.704
1.584,6716.754
1.656,6417.78
1.8,6132.086
1.56,5861.615
1.544,5608.569
1.72,5375.41
2.008,5164.832
1.976,4979.7
1.608,4822.945
1.44,4697.41
1.216,8184.62
1.584,4605.648
1.352,4549.702
0.944,4530.9
1.456,4549.711
1.256,8766.754
1.336,8398.739
1.432,8035.118
1.64,7676.515
1.536,7323.669
1.472,6977.452
0.824,7897.986
1.928,6638.901
1.48,6309.251
1.296,5989.972
1.52,5682.811
1.824,5389.842
1.88,5113.503
1.696,4856.635
1.856,4622.484
2.232,4414.666
1.344,4237.059
1.28,7622.98
2.16,3987.964
0.992,3901.4
1.2,3923.231
1.232,8505.277
1.512,8125.427
1.048,7748.992
1.616,7376.492
1.504,7008.558
1.024,7360.906
1.6,6645.945
1.736,6289.576
1.608,5940.573
1.632,5600.314
1.736,5270.493
1.472,4953.196
1.576,4650.986
1.416,4366.996
1.608,4105.01
1.952,3869.5
1.088,5790.0
0.064,10464.479
0.208,10141.332
0.208,9824.936
0.16,9515.965
0.104,9215.165
0.12,8923.364
0.008,8641.473
0.248,8370.492
0.152,8111.517
0.24,8288.041
0.192,7865.732
0.216,7634.411
0.184,7418.908
0.144,7220.639
0.016,7041.061
0.024,6881.636
0.088,6743.793
0.736,6628.881
0.608,6538.106
1.384,6472.487
0.008,7876.097
1.688,6432.791
1.592,6419.5
0.168,10862.097
0.408,10551.135
0.104,10247.399
0.2,9951.553
0.24,9664.321
0.056,9386.493
0.256,9118.93
0.232,8862.56
0.024,7464.292
0.016,8618.383
0.288,8387.465
0.328,8170.928
0.184,7969.945
0.152,7785.722
0.168,7619.473
0.304,7472.398
0.28,7345.65
0.4,7240.296
0.4,7157.281
0.528,7052.65
1.512,7097.388
1.984,7061.206
1.504,7049.1
0.152,11280.825
0.144,10981.726
0.36,10690.231
0.088,10406.982
0.048,10132.668
0.168,9868.035
0.352,9613.882
0.6,6641.202
0.112,9371.063
0.144,9140.481
0.144,8719.858
0.224,8531.816
0.272,8359.983
0.008,8068.99
0.104,7951.757
0.664,7854.537
0.36,6229.985
0.152,7778.08
0.872,7723.003
1.376,7689.765
1.36,7678.65
0.144,11662.833
0.048,11373.783
0.496,11092.597
0.128,10819.885
0.176,10556.306
0.6,10302.561
0.04,5819.05
0.544,10059.393
0.256,9827.588
0.112,9607.967
0.36,9401.387
0.32,9208.722
0.192,9030.866
0.096,8868.707
0.312,8723.123
0.152,8594.955
0.656,8484.992
0.152,5408.459
0.64,8393.95
0.216,8322.45
0.792,8270.999
1.304,8239.972
1.432,8229.6
0.192,7437.7
0.144,4998.299
0.448,4588.684
0.232,4179.775
0.04,3771.802
0.52,3365.104
0.008,2960.207
1.064,2557.968
0.288,2159.87
0.504,1768.714
1.04,1390.369
0.224,7024.5
0.256,1038.929
0.584,753.052
0.432,629.5
0.12,8359.467
0.28,7951.224
0.288,7543.521
0.136,7136.451
0.256,6730.128
0.176,6324.696
0.256,5920.338
0.536,6611.3
0.144,5517.29
0.216,5115.863
0.36,4716.47
0.12,4319.674
0.104,3926.264
0.28,3537.37
0.568,3154.661
0.536,2780.694
0.168,2419.525
0.0,2077.838
0.224,6198.1
0.144,1766.972
0.088,1506.132
0.496,1325.198
0.016,1259.1
0.184,8477.155
0.104,8074.865
0.008,7673.734
0.2,7273.954
0.096,6875.762
0.032,6479.449
0.616,5784.9
0.488,6085.382
0.04,5694.029
0.144,5305.99
0.08,4922.049
0.384,4543.243
0.44,4170.974
0.256,3807.159
0.416,3454.47
0.792,3116.687
0.096,2799.21
0.16,5371.7
0.72,2259.129
0.448,1933.294
0.24,1888.6
0.208,8639.252
0.072,8244.875
0.392,7852.434
0.176,7462.234
0.064,7074.646
0.416,4958.5
0.16,6690.125
0.296,6309.231
0.168,5932.663
0.192,5561.3
0.296,5196.257
0.032,4838.965
0.136,4491.275
0.024,4155.597
0.168,3835.086
0.512,3533.873
1.152,8288.041
1.296,7876.097
0.88,7464.292
1.248,7052.65
1.192,6641.202
1.208,6229.985
1.096,5819.05
1.336,5408.459
1.24,4998.299
1.328,9743.003
1.28,4588.684
1.304,4179.775
1.272,3771.802
0.944,3365.104
1.104,2960.207
1.112,2557.968
1.0,2159.87
0.352,1768.714
0.48,1390.369
0.296,1038.929
1.096,9395.073
0.6,753.052
0.504,629.5
1.256,8359.467
1.496,7951.224
1.192,7543.521
1.288,7136.451
1.328,6730.128
1.032,6324.696
1.344,5920.338
1.32,5517.29
1.064,9052.632
1.104,5115.863
1.376,4716.47
1.416,4319.674
1.272,3926.264
0.936,3537.37
1.256,3154.661
1.392,2780.694
0.808,2419.525
0.688,2077.838
0.688,1766.972
1.616,8716.327
0.424,1506.132
0.896,1325.198
0.416,1259.1
0.936,8477.166
0.944,8074.876
0.728,7673.746
1.176,7273.967
1.136,6875.775
0.92,6479.463
1.44,6085.398
0.488,8386.897
1.2,5694.046
1.232,5306.008
1.232,4543.264
0.864,4170.997
1.36,3807.184
1.08,3116.717
0.984,2799.244
0.424,2509.796
0.728,8065.185
0.936,2259.171
0.216,2061.577
0.288,1933.343
0.272,1888.65
0.944,8616.67
1.136,8221.209
0.592,7827.581
0.96,7436.077
1.264,7047.052
0.488,6660.938
1.048,7752.15
1.632,6278.273
1.344,5899.73
0.976,5526.153
1.448,5158.624
1.408,4798.531
0.896,4447.681
1.184,4108.443
0.776,3783.94
1.24,3478.301
0.432,3196.939
1.24,7448.887
0.448,2946.816
0.872,2736.513
0.296,2575.801
0.216,2474.362
0.344,2439.6
0.896,9425.682
1.232,7156.639
0.64,6876.81
0.856,6610.977
1.128,6360.894
1.608,6128.492
1.096,5915.853
2.152,5725.18
1.376,5558.735
1.592,5418.749
2.128,5307.317
0.864,9103.17
1.344,5226.267
0.504,5177.024
1.52,5160.5
0.968,9424.67
0.808,9064.529
0.8,8709.101
0.952,8358.986
1.344,8014.883
1.264,7677.597
1.344,7348.069
0.552,8788.253
1.232,7027.39
1.304,6716.828
1.448,6417.851
1.208,6132.153
1.192,5861.678
1.368,5608.628
1.656,5375.464
1.624,5164.88
1.256,4979.741
1.088,4822.98
0.864,8481.777
1.232,4697.437
1.0,4605.666
0.592,4549.711
1.104,4530.9
0.904,9138.724
0.984,8766.844
1.08,8398.827
1.288,8035.205
1.184,7676.601
1.12,7323.754
0.472,8184.691
1.576,6977.535
1.128,6638.982
0.944,6309.33
1.168,5990.048
1.472,5682.884
1.528,5389.911
1.344,5113.568
1.504,4856.694
1.88,4622.537
0.992,4414.713
0.928,7898.054
1.808,4093.627
0.64,3923.231
0.848,3901.4
0.88,8888.196
1.16,8505.369
0.696,8125.519
1.264,7749.082
1.152,7376.582
0.672,7623.045
1.248,7008.646
1.384,6646.032
1.256,6289.661
1.28,5940.656
