<X-coord>,<Y-coord>,<Polarization>,<wavelength>,<type>,<deviceID>,<comment>
3831.975,-2165.55,TE,1550,Grating Coupler,MR4_200_258,no comment
3831.975,-1752.35,TE,1550,Grating Coupler,MR4_200_259,no comment
3831.975,-1339.15,TE,1550,Grating Coupler,MR4_200_260,no comment
3831.975,-925.95,TE,1550,Grating Coupler,MR4_200_261,no comment
3831.975,-512.75,TE,1550,Grating Coupler,MR4_200_262,no comment
3831.975,-99.55,TE,1550,Grating Coupler,MR4_200_263,no comment
3831.975,313.65,TE,1550,Grating Coupler,MR4_200_264,no comment
3831.975,726.85,TE,1550,Grating Coupler,MR4_200_265,no comment
3831.975,1140.05,TE,1550,Grating Coupler,MR4_200_266,no comment
3831.975,1553.25,TE,1550,Grating Coupler,MR4_200_267,no comment
3831.975,1966.45,TE,1550,Grating Coupler,MR4_200_268,no comment
3831.975,2379.65,TE,1550,Grating Coupler,MR4_200_269,no comment
3831.975,2792.85,TE,1550,Grating Coupler,MR4_200_270,no comment
3831.975,3206.05,TE,1550,Grating Coupler,MR4_200_271,no comment
3831.975,3619.25,TE,1550,Grating Coupler,MR4_200_272,no comment
3831.975,4032.55,TE,1550,Grating Coupler,MR4_200_273,no comment
3876.475,4326.15,TE,1550,Grating Coupler,MR4_100_AP_35,no comment
3876.475,4484.15,TE,1550,Grating Coupler,MR4_100_AP_36,no comment
3910.475,-4231.55,TE,1550,Grating Coupler,MR2_100_274,no comment
3910.475,-3818.35,TE,1550,Grating Coupler,MR2_100_275,no comment
3910.475,-3405.15,TE,1550,Grating Coupler,MR2_100_276,no comment
3910.475,-2991.95,TE,1550,Grating Coupler,MR2_100_277,no comment
3910.475,-2578.75,TE,1550,Grating Coupler,MR2_100_278,no comment
3910.475,-2165.55,TE,1550,Grating Coupler,MR2_100_279,no comment
3910.475,-1752.35,TE,1550,Grating Coupler,MR2_100_280,no comment
3910.475,-1339.15,TE,1550,Grating Coupler,MR2_100_281,no comment
3910.475,-925.95,TE,1550,Grating Coupler,MR2_100_282,no comment
3910.475,-512.75,TE,1550,Grating Coupler,MR2_100_283,no comment
3910.475,-99.55,TE,1550,Grating Coupler,MR2_100_284,no comment
3910.475,313.65,TE,1550,Grating Coupler,MR2_100_285,no comment
3910.475,726.85,TE,1550,Grating Coupler,MR2_100_286,no comment
3910.475,1140.05,TE,1550,Grating Coupler,MR2_100_287,no comment
3910.475,1553.25,TE,1550,Grating Coupler,MR2_100_288,no comment
3910.475,1966.45,TE,1550,Grating Coupler,MR2_100_289,no comment
3910.475,2379.65,TE,1550,Grating Coupler,MR2_100_290,no comment
3910.475,2792.85,TE,1550,Grating Coupler,MR2_100_291,no comment
3910.475,3206.05,TE,1550,Grating Coupler,MR2_100_292,no comment
3910.475,3619.25,TE,1550,Grating Coupler,MR2_100_293,no comment
3910.475,4032.55,TE,1550,Grating Coupler,MR2_100_294,no comment
3935.235,4326.05,TE,1550,Grating Coupler,MR1_200_AP_35,no comment
3935.235,4484.15,TE,1550,Grating Coupler,MR1_200_AP_36,no comment
3989.275,-4231.55,TE,1550,Grating Coupler,MR3_100_274,no comment
3989.275,-3818.35,TE,1550,Grating Coupler,MR3_100_275,no comment
3989.275,-3405.15,TE,1550,Grating Coupler,MR3_100_276,no comment
3989.275,-2991.95,TE,1550,Grating Coupler,MR3_100_277,no comment
3989.275,-2578.75,TE,1550,Grating Coupler,MR3_100_278,no comment
3989.275,-2165.55,TE,1550,Grating Coupler,MR3_100_279,no comment
3989.275,-1752.35,TE,1550,Grating Coupler,MR3_100_280,no comment
3989.275,-1339.15,TE,1550,Grating Coupler,MR3_100_281,no comment
3989.275,-925.95,TE,1550,Grating Coupler,MR3_100_282,no comment
3989.275,-512.75,TE,1550,Grating Coupler,MR3_100_283,no comment
3989.275,-99.55,TE,1550,Grating Coupler,MR3_100_284,no comment
3989.275,313.65,TE,1550,Grating Coupler,MR3_100_285,no comment
3989.275,726.85,TE,1550,Grating Coupler,MR3_100_286,no comment
3989.275,1140.05,TE,1550,Grating Coupler,MR3_100_287,no comment
3989.275,1553.25,TE,1550,Grating Coupler,MR3_100_288,no comment
3989.275,1966.45,TE,1550,Grating Coupler,MR3_100_289,no comment
3989.275,2379.65,TE,1550,Grating Coupler,MR3_100_290,no comment
3989.275,2792.85,TE,1550,Grating Coupler,MR3_100_291,no comment
3989.275,3206.05,TE,1550,Grating Coupler,MR3_100_292,no comment
3989.275,3619.25,TE,1550,Grating Coupler,MR3_100_293,no comment
3989.275,4032.55,TE,1550,Grating Coupler,MR3_100_294,no comment
3994.085,4326.15,TE,1550,Grating Coupler,MR2_200_AP_35,no comment
3994.085,4484.15,TE,1550,Grating Coupler,MR2_200_AP_36,no comment
4052.585,4326.15,TE,1550,Grating Coupler,MR3_200_AP_35,no comment
4052.585,4484.15,TE,1550,Grating Coupler,MR3_200_AP_36,no comment
4067.875,-4231.55,TE,1550,Grating Coupler,MR4_100_274,no comment
4067.875,-3818.35,TE,1550,Grating Coupler,MR4_100_275,no comment
4067.875,-3405.15,TE,1550,Grating Coupler,MR4_100_276,no comment
4067.875,-2991.95,TE,1550,Grating Coupler,MR4_100_277,no comment
4067.875,-2578.75,TE,1550,Grating Coupler,MR4_100_278,no comment
4067.875,-2165.55,TE,1550,Grating Coupler,MR4_100_279,no comment
4067.875,-1752.35,TE,1550,Grating Coupler,MR4_100_280,no comment
4067.875,-1339.15,TE,1550,Grating Coupler,MR4_100_281,no comment
4067.875,-925.95,TE,1550,Grating Coupler,MR4_100_282,no comment
4067.875,-512.75,TE,1550,Grating Coupler,MR4_100_283,no comment
4067.875,-99.55,TE,1550,Grating Coupler,MR4_100_284,no comment
4067.875,313.65,TE,1550,Grating Coupler,MR4_100_285,no comment
4067.875,726.85,TE,1550,Grating Coupler,MR4_100_286,no comment
4067.875,1140.05,TE,1550,Grating Coupler,MR4_100_287,no comment
4067.875,1553.25,TE,1550,Grating Coupler,MR4_100_288,no comment
4067.875,1966.45,TE,1550,Grating Coupler,MR4_100_289,no comment
4067.875,2379.65,TE,1550,Grating Coupler,MR4_100_290,no comment
4067.875,2792.85,TE,1550,Grating Coupler,MR4_100_291,no comment
4067.875,3206.05,TE,1550,Grating Coupler,MR4_100_292,no comment
4067.875,3619.25,TE,1550,Grating Coupler,MR4_100_293,no comment
4067.875,4032.55,TE,1550,Grating Coupler,MR4_100_294,no comment
4111.385,4326.15,TE,1550,Grating Coupler,MR4_200_AP_35,no comment
4111.385,4484.15,TE,1550,Grating Coupler,MR4_200_AP_36,no comment
4146.55,-2165.55,TE,1550,Grating Coupler,MR1_200_279,no comment
4146.55,726.85,TE,1550,Grating Coupler,MR1_200_286,no comment
4146.555,-4231.55,TE,1550,Grating Coupler,MR1_200_274,no comment
4146.555,-3818.35,TE,1550,Grating Coupler,MR1_200_275,no comment
4146.555,-3405.15,TE,1550,Grating Coupler,MR1_200_276,no comment
4146.555,-2991.95,TE,1550,Grating Coupler,MR1_200_277,no comment
4146.555,-2578.75,TE,1550,Grating Coupler,MR1_200_278,no comment
4146.555,-1752.35,TE,1550,Grating Coupler,MR1_200_280,no comment
4146.555,-1339.15,TE,1550,Grating Coupler,MR1_200_281,no comment
4146.555,-925.95,TE,1550,Grating Coupler,MR1_200_282,no comment
4146.555,-512.75,TE,1550,Grating Coupler,MR1_200_283,no comment
4146.555,-99.55,TE,1550,Grating Coupler,MR1_200_284,no comment
4146.555,313.65,TE,1550,Grating Coupler,MR1_200_285,no comment
4146.555,1140.05,TE,1550,Grating Coupler,MR1_200_287,no comment
4146.555,1553.25,TE,1550,Grating Coupler,MR1_200_288,no comment
4146.555,1966.45,TE,1550,Grating Coupler,MR1_200_289,no comment
4146.555,2379.65,TE,1550,Grating Coupler,MR1_200_290,no comment
4146.555,2792.85,TE,1550,Grating Coupler,MR1_200_291,no comment
4146.555,3206.05,TE,1550,Grating Coupler,MR1_200_292,no comment
4146.555,3619.25,TE,1550,Grating Coupler,MR1_200_293,no comment
4146.555,4032.55,TE,1550,Grating Coupler,MR1_200_294,no comment
4170.125,4326.05,TE,1550,Grating Coupler,MR1_100_AP_37,no comment
4170.125,4484.15,TE,1550,Grating Coupler,MR1_100_AP_38,no comment
4225.325,-4231.55,TE,1550,Grating Coupler,MR2_200_274,no comment
4225.325,-3818.35,TE,1550,Grating Coupler,MR2_200_275,no comment
4225.325,-3405.15,TE,1550,Grating Coupler,MR2_200_276,no comment
4225.325,-2991.95,TE,1550,Grating Coupler,MR2_200_277,no comment
4225.325,-2578.75,TE,1550,Grating Coupler,MR2_200_278,no comment
4225.325,-2165.55,TE,1550,Grating Coupler,MR2_200_279,no comment
4225.325,-1752.35,TE,1550,Grating Coupler,MR2_200_280,no comment
4225.325,-1339.15,TE,1550,Grating Coupler,MR2_200_281,no comment
4225.325,-925.95,TE,1550,Grating Coupler,MR2_200_282,no comment
4225.325,-512.75,TE,1550,Grating Coupler,MR2_200_283,no comment
4225.325,-99.55,TE,1550,Grating Coupler,MR2_200_284,no comment
4228.975,4326.15,TE,1550,Grating Coupler,MR2_100_AP_37,no comment
4228.975,4484.15,TE,1550,Grating Coupler,MR2_100_AP_38,no comment
4287.475,4326.15,TE,1550,Grating Coupler,MR3_100_AP_37,no comment
4287.475,4484.15,TE,1550,Grating Coupler,MR3_100_AP_38,no comment
4304.325,-4231.55,TE,1550,Grating Coupler,MR3_200_274,no comment
4304.325,-3818.35,TE,1550,Grating Coupler,MR3_200_275,no comment
4304.325,-3405.15,TE,1550,Grating Coupler,MR3_200_276,no comment
4304.325,-2991.95,TE,1550,Grating Coupler,MR3_200_277,no comment
4304.325,-2578.75,TE,1550,Grating Coupler,MR3_200_278,no comment
4304.325,-2165.55,TE,1550,Grating Coupler,MR3_200_279,no comment
4304.325,-1752.35,TE,1550,Grating Coupler,MR3_200_280,no comment
4304.325,-1339.15,TE,1550,Grating Coupler,MR3_200_281,no comment
4304.325,-925.95,TE,1550,Grating Coupler,MR3_200_282,no comment
4304.325,-512.75,TE,1550,Grating Coupler,MR3_200_283,no comment
4304.325,-99.55,TE,1550,Grating Coupler,MR3_200_284,no comment
4346.275,4326.15,TE,1550,Grating Coupler,MR4_100_AP_37,no comment
4346.275,4484.15,TE,1550,Grating Coupler,MR4_100_AP_38,no comment
4382.925,-4231.55,TE,1550,Grating Coupler,MR4_200_274,no comment
4382.925,-3818.35,TE,1550,Grating Coupler,MR4_200_275,no comment
4382.925,-3405.15,TE,1550,Grating Coupler,MR4_200_276,no comment
4382.925,-2991.95,TE,1550,Grating Coupler,MR4_200_277,no comment
4382.925,-2578.75,TE,1550,Grating Coupler,MR4_200_278,no comment
4382.925,-2165.55,TE,1550,Grating Coupler,MR4_200_279,no comment
